YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS
1991 12 15 11 002 01.3 01.7 01.80 14.30 09.90 999 1019.1 14.4 15.2 999.0 99.0
1991 12 15 12 270 01.5 02.2 02.00 14.30 10.40 999 1019.0 14.4 15.2 999.0 99.0
1991 12 15 13 285 01.7 02.3 01.70 14.30 09.60 999 1019.1 14.5 15.2 999.0 99.0
1991 12 15 14 321 01.1 01.7 01.80 14.30 10.10 999 1019.6 14.5 15.2 999.0 99.0
1991 12 15 15 331 01.3 01.8 01.70 14.30 10.10 999 1020.0 14.4 15.2 999.0 99.0
1991 12 15 16 287 01.1 01.8 01.70 14.30 10.10 999 1020.4 14.5 15.2 999.0 99.0
1991 12 15 17 128 01.0 01.5 01.50 14.30 10.00 999 1020.5 14.9 15.3 999.0 99.0
1991 12 15 18 060 01.5 02.2 01.40 14.30 09.70 999 1020.8 14.8 15.3 999.0 99.0
1991 12 15 19 102 01.0 01.6 01.40 12.50 09.60 999 1020.8 15.6 15.5 999.0 99.0
1991 12 15 20 148 02.0 02.5 01.50 14.30 10.30 999 1020.0 15.3 15.8 999.0 99.0
1991 12 15 21 139 01.6 02.2 01.40 14.30 09.80 999 1019.2 15.1 15.9 999.0 99.0
1991 12 15 22 200 01.1 01.5 01.30 14.30 09.40 999 1018.8 15.2 15.9 999.0 99.0
1991 12 15 23 247 00.5 01.2 01.30 14.30 09.50 999 1018.7 15.2 15.8 999.0 99.0
1991 12 16 00 220 00.8 01.2 01.30 14.30 09.90 999 1018.9 15.8 15.8 999.0 99.0
1991 12 16 01 254 01.8 02.2 01.40 14.30 10.60 999 1019.4 14.9 15.7 999.0 99.0
1991 12 16 02 276 02.4 02.9 01.20 14.30 10.10 999 1019.5 14.7 15.6 999.0 99.0
1991 12 16 03 290 02.0 02.4 01.20 14.30 10.00 999 1019.7 14.6 15.6 999.0 99.0
1991 12 16 04 297 01.2 01.6 01.20 14.30 10.30 999 1019.9 14.5 15.5 999.0 99.0
1991 12 16 05 333 01.2 01.6 01.20 14.30 10.80 999 1020.3 14.5 15.1 999.0 99.0
1991 12 16 06 060 01.9 02.5 01.40 16.70 11.80 999 1020.4 14.4 15.1 999.0 99.0
1991 12 16 07 046 01.1 01.6 01.40 14.30 11.50 999 1020.4 14.3 15.1 999.0 99.0
1991 12 16 08 329 00.6 01.2 01.50 16.70 12.10 999 1020.1 14.2 15.1 999.0 99.0
1991 12 16 09 063 02.8 03.3 01.50 16.70 12.70 999 1019.5 14.2 15.1 999.0 99.0
1991 12 16 10 018 01.8 02.4 01.90 16.70 13.50 999 1019.6 13.8 15.1 999.0 99.0
1991 12 16 11 030 02.7 03.1 01.70 16.70 13.00 999 1019.3 14.1 15.1 999.0 99.0
1991 12 16 12 023 02.9 03.3 01.80 16.70 13.60 999 1018.9 14.2 15.1 999.0 99.0
1991 12 16 13 048 04.2 04.8 02.40 16.70 14.30 999 1018.3 14.5 15.2 999.0 99.0
1991 12 16 14 057 03.7 04.8 01.90 16.70 13.80 999 1018.5 14.5 15.1 999.0 99.0
1991 12 16 15 052 00.9 01.5 01.90 14.30 13.60 999 1019.0 14.8 15.1 999.0 99.0
1991 12 16 16 290 01.5 02.3 01.70 14.30 13.00 999 1019.4 14.8 15.0 999.0 99.0
1991 12 16 17 359 01.7 02.4 02.10 14.30 13.20 999 1019.8 14.5 15.1 999.0 99.0
1991 12 16 18 338 00.6 01.6 01.80 14.30 13.00 999 1020.2 15.2 15.2 999.0 99.0
1991 12 16 19 037 02.1 02.4 01.90 14.30 12.80 999 1019.7 15.3 15.3 999.0 99.0
1991 12 16 20 027 01.7 02.0 01.90 14.30 13.00 999 1018.8 15.6 15.4 999.0 99.0
1991 12 16 21 360 01.6 01.9 01.80 14.30 12.70 999 1018.1 15.6 15.7 999.0 99.0
1991 12 16 22 053 01.7 02.2 02.10 14.30 12.80 999 1017.3 15.5 15.7 999.0 99.0
1991 12 16 23 025 01.5 01.8 01.60 14.30 12.10 999 1017.3 15.7 15.6 999.0 99.0
1991 12 17 00 047 01.5 02.0 01.90 14.30 12.60 999 1017.4 15.7 15.5 999.0 99.0
1991 12 17 01 078 01.9 02.4 01.70 12.50 12.00 999 1017.4 15.6 15.4 999.0 99.0
1991 12 17 02 083 02.6 03.0 01.70 14.30 12.30 999 1017.3 15.4 15.2 999.0 99.0
1991 12 17 03 125 02.7 03.6 01.70 14.30 12.30 999 1017.5 15.4 15.2 999.0 99.0
1991 12 17 04 156 04.3 05.1 01.50 14.30 11.90 999 1017.9 15.5 15.1 999.0 99.0
1991 12 17 05 149 03.1 03.9 01.70 14.30 12.60 999 1017.8 15.4 15.1 999.0 99.0
1991 12 17 06 159 03.9 04.9 01.80 14.30 12.30 999 1017.6 15.4 15.1 999.0 99.0
1991 12 17 07 180 02.4 03.2 01.60 20.00 12.80 999 1017.4 15.4 15.1 999.0 99.0
1991 12 17 08 173 03.0 03.7 01.80 14.30 12.60 999 1017.1 15.4 15.0 999.0 99.0
1991 12 17 09 191 01.6 02.2 01.60 12.50 12.00 999 1017.1 15.3 15.0 999.0 99.0
1991 12 17 10 210 02.3 02.7 01.60 12.50 12.10 999 1016.9 15.2 15.0 999.0 99.0
1991 12 17 11 231 01.4 01.9 01.40 12.50 11.90 999 1016.6 15.1 15.0 999.0 99.0
1991 12 17 12 248 00.4 00.8 01.40 20.00 11.90 999 1015.9 14.9 15.0 999.0 99.0
1991 12 17 13 175 00.6 01.1 01.50 20.00 12.50 999 1016.0 14.9 15.1 999.0 99.0
1991 12 17 14 111 01.3 01.7 01.60 20.00 12.80 999 1016.3 15.0 15.2 999.0 99.0
1991 12 17 15 124 01.4 01.9 01.70 20.00 13.00 999 1016.7 15.0 15.1 999.0 99.0
1991 12 17 16 168 01.0 01.4 01.80 20.00 13.20 999 1017.5 15.1 15.1 999.0 99.0
1991 12 17 17 118 01.0 01.3 01.40 12.50 11.80 999 1017.9 15.1 15.2 999.0 99.0
1991 12 17 18 175 01.0 01.5 01.60 16.70 13.00 999 1018.3 15.4 15.3 999.0 99.0
1991 12 17 19 278 02.8 04.0 01.70 16.70 13.50 999 1017.9 15.2 15.4 999.0 99.0
1991 12 17 20 254 01.4 01.7 01.50 20.00 13.10 999 1017.4 15.4 15.3 999.0 99.0
1991 12 17 21 168 00.6 01.2 01.60 16.70 13.50 999 1016.7 15.5 15.5 999.0 99.0
1991 12 17 22 094 01.3 01.8 01.70 16.70 13.50 999 1016.0 15.6 15.9 999.0 99.0
1991 12 17 23 086 00.1 00.5 01.60 16.70 13.00 999 1015.6 16.3 16.1 999.0 99.0
1991 12 18 00 250 01.0 01.4 01.50 16.70 13.30 999 1015.9 15.9 15.9 999.0 99.0
1991 12 18 01 227 00.3 00.9 01.70 16.70 13.50 999 1016.1 15.2 15.6 999.0 99.0
1991 12 18 02 210 00.2 00.7 01.70 16.70 13.70 999 1016.3 14.8 15.5 999.0 99.0
1991 12 18 03 230 02.0 02.2 01.80 16.70 13.40 999 1016.7 15.0 15.5 999.0 99.0
1991 12 18 04 276 01.4 01.9 02.00 16.70 13.60 999 1016.9 15.0 15.5 999.0 99.0
1991 12 18 05 261 00.5 00.9 01.50 16.70 12.40 999 1017.0 14.9 15.4 999.0 99.0
1991 12 18 06 258 01.2 01.6 01.70 16.70 12.60 999 1017.6 15.0 15.4 999.0 99.0
1991 12 18 07 252 01.5 02.2 01.90 16.70 13.30 999 1018.0 15.1 15.5 999.0 99.0
1991 12 18 08 252 02.6 03.2 01.70 16.70 12.40 999 1017.6 15.1 15.3 999.0 99.0
1991 12 18 09 228 01.6 02.0 01.90 16.70 12.10 999 1017.2 15.1 15.3 999.0 99.0
1991 12 18 10 230 01.2 01.6 01.70 14.30 11.80 999 1016.9 15.2 15.3 999.0 99.0
1991 12 18 11 247 03.6 04.4 01.80 16.70 11.90 999 1017.2 15.0 15.3 999.0 99.0
1991 12 18 12 270 02.7 03.4 01.80 16.70 12.10 999 1017.1 15.1 15.3 999.0 99.0
1991 12 18 13 267 01.8 02.4 01.80 16.70 11.40 999 1016.9 15.1 15.3 999.0 99.0
1991 12 18 14 294 02.9 03.5 01.60 14.30 10.70 999 1017.5 15.1 15.3 999.0 99.0
1991 12 18 15 280 03.4 04.0 01.80 16.70 11.40 999 1017.7 15.0 15.3 999.0 99.0
1991 12 18 16 275 03.4 04.5 01.90 14.30 11.40 999 1018.2 15.2 15.3 999.0 99.0
1991 12 18 17 298 04.7 05.7 02.00 14.30 11.30 999 1018.9 15.4 15.3 999.0 99.0
1991 12 18 18 289 05.5 06.8 01.80 14.30 10.90 999 1019.3 15.4 15.3 999.0 99.0
1991 12 18 19 310 05.6 06.9 01.70 14.30 10.30 999 1019.5 14.9 15.3 999.0 99.0
1991 12 18 20 324 06.6 07.6 01.80 14.30 10.00 999 1018.7 15.1 15.3 999.0 99.0
1991 12 18 21 319 08.2 09.8 02.20 14.30 09.40 999 1018.3 14.7 15.3 999.0 99.0
1991 12 18 22 310 06.8 08.3 02.00 14.30 09.40 999 1017.8 14.8 15.3 999.0 99.0
1991 12 18 23 316 08.6 10.9 02.00 14.30 08.70 999 1018.3 14.6 15.2 999.0 99.0
1991 12 19 00 323 08.2 09.5 01.90 14.30 07.90 999 1018.4 14.5 15.2 999.0 99.0
1991 12 19 01 315 08.4 10.2 02.00 14.30 07.20 999 1018.9 14.6 15.2 999.0 99.0
1991 12 19 02 316 09.9 11.5 01.90 14.30 06.90 999 1019.1 14.7 15.2 999.0 99.0
1991 12 19 03 316 12.3 14.6 02.20 14.30 06.80 999 1019.6 14.7 15.1 999.0 99.0
1991 12 19 04 316 11.3 13.7 02.50 14.30 06.40 999 1020.0 14.8 15.1 999.0 99.0
1991 12 19 05 314 09.4 11.5 02.40 14.30 06.70 999 1020.4 14.8 15.1 999.0 99.0
1991 12 19 06 316 10.2 12.2 02.30 14.30 06.50 999 1020.5 14.9 15.1 999.0 99.0
1991 12 19 07 314 10.7 12.6 02.40 06.70 06.30 999 1019.9 14.8 15.2 999.0 99.0
1991 12 19 08 312 11.6 13.7 02.40 12.50 06.40 999 1020.0 14.6 15.2 999.0 99.0
1991 12 19 09 316 13.2 16.2 02.50 06.70 06.20 999 1019.4 14.5 15.2 999.0 99.0
1991 12 19 10 316 13.0 15.3 02.50 07.10 06.30 999 1019.3 14.4 15.2 999.0 99.0
1991 12 19 11 319 13.5 15.7 02.90 07.10 06.40 999 1019.3 14.2 15.1 999.0 99.0
1991 12 19 12 317 13.1 16.2 02.80 07.10 06.40 999 1018.4 14.1 15.1 999.0 99.0
1991 12 19 13 318 14.9 18.8 03.00 07.10 06.20 999 1018.3 13.8 15.1 999.0 99.0
1991 12 19 14 321 16.3 20.1 03.30 07.70 06.60 999 1018.1 13.5 15.0 999.0 99.0
1991 12 19 15 323 16.0 19.3 03.70 07.70 06.60 999 1017.9 13.3 15.0 999.0 99.0
1991 12 19 16 327 16.7 20.5 04.20 08.30 07.10 999 1018.3 13.2 15.0 999.0 99.0
1991 12 19 17 323 17.2 21.9 04.10 09.10 07.00 999 1018.6 13.2 14.9 999.0 99.0
1991 12 19 18 325 16.8 21.8 04.00 10.00 07.10 999 1019.1 13.2 14.9 999.0 99.0
1991 12 19 19 326 16.0 19.3 04.60 09.10 07.40 999 1018.1 13.2 15.0 999.0 99.0
1991 12 19 20 322 16.7 20.1 04.30 10.00 07.30 999 1017.0 13.0 15.0 999.0 99.0
1991 12 19 21 320 17.1 20.7 04.60 10.00 07.50 999 1015.8 12.9 15.1 999.0 99.0
1991 12 19 22 325 17.1 20.4 04.50 09.10 07.60 999 1016.0 12.9 15.1 999.0 99.0
1991 12 19 23 329 17.2 20.8 04.20 08.30 07.20 999 1015.6 13.0 15.0 999.0 99.0
1991 12 20 00 330 16.8 20.1 04.40 10.00 07.40 999 1015.2 13.0 14.9 999.0 99.0
1991 12 20 01 330 15.5 19.4 04.40 10.00 07.50 999 1015.6 13.0 14.9 999.0 99.0
1991 12 20 02 333 14.6 18.2 04.50 10.00 07.50 999 1015.9 13.4 14.9 999.0 99.0
1991 12 20 03 335 15.3 18.6 04.70 09.10 07.80 999 1016.3 13.4 14.8 999.0 99.0
1991 12 20 04 339 14.1 16.8 04.30 10.00 07.60 999 1016.5 13.7 14.8 999.0 99.0
1991 12 20 05 338 13.2 15.7 04.20 11.10 07.70 999 1016.8 14.0 14.8 999.0 99.0
1991 12 20 06 341 13.7 16.1 03.80 10.00 07.60 999 1016.9 13.8 14.8 999.0 99.0
1991 12 20 07 339 10.9 12.9 04.00 11.10 07.90 999 1017.4 13.7 14.9 999.0 99.0
1991 12 20 08 341 11.0 13.4 03.90 11.10 08.10 999 1017.0 14.0 14.9 999.0 99.0
1991 12 20 09 337 10.4 12.4 03.60 10.00 07.60 999 1017.3 13.8 14.9 999.0 99.0
1991 12 20 10 332 10.6 12.7 03.80 11.10 08.20 999 1017.2 13.7 14.9 999.0 99.0
1991 12 20 11 333 10.8 12.6 03.40 11.10 07.90 999 1016.9 14.0 14.8 999.0 99.0
1991 12 20 12 335 09.8 12.1 03.70 10.00 07.90 999 1017.3 14.2 14.8 999.0 99.0
1991 12 20 13 341 09.8 11.5 03.50 11.10 07.80 999 1017.1 14.7 14.8 999.0 99.0
1991 12 20 14 352 10.3 12.0 03.40 11.10 07.60 999 1017.3 14.6 14.8 999.0 99.0
1991 12 20 15 008 11.6 14.0 03.40 10.00 07.50 999 1017.6 15.2 14.8 999.0 99.0
1991 12 20 16 004 08.8 11.2 03.50 11.10 07.20 999 1018.2 15.4 14.8 999.0 99.0
1991 12 20 17 001 08.6 10.2 03.40 12.50 07.50 999 1018.7 15.4 14.8 999.0 99.0
1991 12 20 18 013 08.2 09.9 03.30 12.50 07.60 999 1019.4 15.3 14.8 999.0 99.0
1991 12 20 19 009 07.0 08.4 03.20 10.00 07.80 999 1019.4 15.5 14.8 999.0 99.0
1991 12 20 20 013 06.4 07.4 03.00 12.50 08.10 999 1018.6 15.5 14.9 999.0 99.0
1991 12 20 21 028 06.7 07.6 02.90 12.50 07.90 999 1018.2 15.3 14.9 999.0 99.0
1991 12 20 22 024 06.2 07.2 02.90 12.50 08.10 999 1017.9 15.6 14.9 999.0 99.0
1991 12 20 23 002 06.0 06.9 02.90 12.50 08.10 999 1018.2 15.8 14.9 999.0 99.0
1991 12 21 00 001 07.2 08.5 03.00 12.50 08.70 999 1017.9 15.5 14.9 999.0 99.0
1991 12 21 01 344 07.2 08.5 02.60 14.30 08.10 999 1018.2 15.1 14.9 999.0 99.0
1991 12 21 02 340 07.5 08.8 02.80 14.30 08.60 999 1018.8 14.9 14.9 999.0 99.0
1991 12 21 03 344 07.0 08.1 02.60 14.30 08.30 999 1019.0 14.8 14.8 999.0 99.0
1991 12 21 04 334 08.9 10.7 02.80 14.30 08.80 999 1019.5 14.4 14.8 999.0 99.0
1991 12 21 05 337 08.7 10.6 02.60 14.30 08.20 999 1019.9 14.5 14.8 999.0 99.0
1991 12 21 06 338 07.2 08.5 02.90 14.30 09.00 999 1019.6 14.2 14.7 999.0 99.0
1991 12 21 07 327 07.5 09.1 02.70 14.30 08.10 999 1019.7 14.1 14.7 999.0 99.0
1991 12 21 08 333 07.6 09.1 02.60 14.30 07.90 999 1019.4 14.0 14.6 999.0 99.0
1991 12 21 09 343 05.4 06.5 02.40 14.30 08.00 999 1019.1 14.2 14.6 999.0 99.0
1991 12 21 10 344 04.4 05.6 02.70 14.30 08.50 999 1018.8 14.3 14.6 999.0 99.0
1991 12 21 11 332 04.5 05.6 02.40 12.50 08.30 999 1018.5 14.4 14.6 999.0 99.0
1991 12 21 12 337 03.5 04.4 02.30 12.50 08.20 999 1018.0 14.3 14.6 999.0 99.0
1991 12 21 13 326 02.4 03.4 02.10 12.50 07.80 999 1018.3 14.4 14.5 999.0 99.0
1991 12 21 14 314 04.3 05.2 02.20 12.50 08.10 999 1018.7 14.4 14.6 999.0 99.0
1991 12 21 15 333 03.7 04.6 02.00 12.50 08.10 999 1018.9 14.2 14.5 999.0 99.0
1991 12 21 16 309 04.8 05.8 01.80 12.50 08.10 999 1019.4 14.5 14.6 999.0 99.0
1991 12 21 17 315 05.1 06.1 01.90 12.50 08.20 999 1019.6 14.4 14.6 999.0 99.0
1991 12 21 18 011 01.4 02.0 01.90 14.30 08.60 999 1020.3 14.9 14.6 999.0 99.0
1991 12 21 19 310 01.9 02.8 01.60 14.30 07.90 999 1020.2 14.7 14.7 999.0 99.0
1991 12 21 20 269 00.8 01.1 01.80 11.10 08.60 999 1019.1 15.5 15.0 999.0 99.0
1991 12 21 21 270 02.6 03.2 01.50 11.10 08.10 999 1018.3 14.8 15.2 999.0 99.0
1991 12 21 22 214 01.0 01.8 01.50 12.50 07.90 999 1017.8 15.5 15.1 999.0 99.0
1991 12 21 23 226 02.7 03.1 01.60 12.50 08.10 999 1017.9 15.4 15.1 999.0 99.0
1991 12 22 00 252 04.2 04.7 01.40 12.50 07.90 999 1018.0 14.9 15.1 999.0 99.0
1991 12 22 01 258 03.7 04.5 01.30 11.10 07.60 999 1018.5 14.8 14.9 999.0 99.0
1991 12 22 02 266 04.6 05.6 01.30 12.50 07.80 999 1018.9 14.8 14.8 999.0 99.0
1991 12 22 03 267 05.3 06.6 01.40 12.50 08.00 999 1019.2 14.8 14.8 999.0 99.0
1991 12 22 04 264 04.0 04.6 01.30 12.50 07.80 999 1019.6 14.4 14.7 999.0 99.0
1991 12 22 05 203 01.3 01.5 01.10 12.50 07.40 999 1019.6 14.3 14.7 999.0 99.0
1991 12 22 06 193 01.8 02.3 01.30 11.10 07.40 999 1019.9 14.2 14.7 999.0 99.0
1991 12 22 07 215 01.9 02.2 01.20 11.10 07.40 999 1019.5 14.1 14.7 999.0 99.0
1991 12 22 08 201 03.4 03.7 01.10 12.50 07.20 999 1019.9 14.1 14.7 999.0 99.0
1991 12 22 09 194 03.3 03.9 01.10 20.00 07.60 999 1019.3 14.1 14.7 999.0 99.0
1991 12 22 10 187 03.3 04.1 01.10 20.00 07.80 999 1019.7 14.1 14.7 999.0 99.0
1991 12 22 11 222 03.8 04.2 01.00 20.00 07.40 999 1020.4 14.1 14.6 999.0 99.0
1991 12 22 12 233 03.1 03.7 01.00 20.00 07.70 999 1020.4 14.1 14.6 999.0 99.0
1991 12 22 13 194 01.7 02.0 01.10 20.00 08.50 999 1020.4 14.0 14.6 999.0 99.0
1991 12 22 14 155 02.1 02.5 01.10 20.00 08.70 999 1020.5 13.9 14.6 999.0 99.0
1991 12 22 15 150 03.1 03.6 01.20 20.00 09.80 999 1020.6 13.9 14.6 999.0 99.0
1991 12 22 16 145 03.4 03.9 01.20 16.70 09.70 999 1020.9 14.2 14.7 999.0 99.0
1991 12 22 17 164 04.0 04.6 01.20 16.70 10.20 999 1021.6 14.5 14.8 999.0 99.0
1991 12 22 18 145 03.8 04.4 01.40 16.70 11.60 999 1022.1 14.6 14.8 999.0 99.0
1991 12 22 19 142 04.9 05.6 01.50 16.70 12.50 999 1021.7 14.6 14.9 999.0 99.0
1991 12 22 20 144 05.7 06.8 01.20 16.70 10.90 999 1020.8 14.5 14.8 999.0 99.0
1991 12 22 21 148 05.6 06.7 01.50 16.70 11.50 999 1020.0 14.5 14.8 999.0 99.0
1991 12 22 22 153 05.3 06.6 01.50 16.70 10.70 999 1019.8 14.6 14.8 999.0 99.0
1991 12 22 23 184 04.5 05.4 01.20 16.70 09.50 999 1019.9 14.7 14.9 999.0 99.0
1991 12 23 00 147 03.5 04.1 01.70 16.70 10.80 999 1019.7 14.9 14.9 999.0 99.0
1991 12 23 01 147 02.7 03.5 01.60 16.70 10.70 999 1020.0 14.7 14.8 999.0 99.0
1991 12 23 02 138 03.2 04.1 02.00 14.30 11.70 999 1020.3 14.6 14.8 999.0 99.0
1991 12 23 03 126 03.2 04.2 02.00 14.30 11.50 999 1020.3 14.6 14.7 999.0 99.0
1991 12 23 04 118 04.2 05.3 02.30 16.70 12.80 999 1020.1 14.4 14.7 999.0 99.0
1991 12 23 05 118 04.8 05.8 02.10 16.70 11.90 999 1020.0 14.4 14.7 999.0 99.0
1991 12 23 06 128 04.3 05.4 02.20 14.30 11.40 999 1020.0 14.3 14.7 999.0 99.0
1991 12 23 07 123 04.1 05.0 02.00 14.30 11.00 999 1019.7 14.3 14.7 999.0 99.0
1991 12 23 08 116 04.6 05.5 02.20 14.30 11.40 999 1019.6 14.3 14.7 999.0 99.0
1991 12 23 09 113 05.5 06.8 02.40 14.30 11.80 999 1019.1 14.2 14.7 999.0 99.0
1991 12 23 10 114 04.7 06.1 02.30 14.30 11.40 999 1019.2 14.3 14.7 999.0 99.0
1991 12 23 11 118 04.7 05.7 02.20 14.30 11.30 999 1019.0 14.3 14.7 999.0 99.0
1991 12 23 12 125 04.3 05.5 02.50 14.30 11.70 999 1018.5 14.2 14.7 999.0 99.0
1991 12 23 13 126 04.1 04.9 02.50 14.30 11.30 999 1018.2 14.2 14.7 999.0 99.0
1991 12 23 14 131 03.7 04.9 02.50 14.30 11.30 999 1018.2 14.1 14.7 999.0 99.0
1991 12 23 15 140 03.0 03.8 02.20 14.30 10.90 999 1018.3 14.1 14.7 999.0 99.0
1991 12 23 16 120 03.4 04.7 02.60 14.30 10.80 999 1018.2 14.2 14.7 999.0 99.0
1991 12 23 17 112 03.8 04.7 02.20 14.30 10.30 999 1018.7 14.5 14.7 999.0 99.0
1991 12 23 18 116 03.9 04.8 02.60 14.30 10.80 999 1019.0 14.5 14.7 999.0 99.0
1991 12 23 19 120 02.7 03.8 02.40 12.50 10.30 999 1018.7 14.6 14.8 999.0 99.0
1991 12 23 20 142 02.9 03.6 02.50 12.50 10.50 999 1017.7 14.7 14.9 999.0 99.0
1991 12 23 21 147 02.1 02.7 02.40 12.50 10.20 999 1017.1 14.5 14.9 999.0 99.0
1991 12 23 22 161 02.0 03.4 02.60 12.50 10.50 999 1016.6 14.6 15.1 999.0 99.0
1991 12 23 23 169 01.4 02.0 02.20 14.30 10.10 999 1016.5 15.0 15.2 999.0 99.0
1991 12 24 00 236 01.3 02.0 02.30 12.50 10.20 999 1016.9 14.7 15.1 999.0 99.0
1991 12 24 01 275 00.9 01.5 02.00 12.50 09.80 999 1016.8 14.4 14.9 999.0 99.0
1991 12 24 02 288 01.4 02.2 02.00 12.50 09.40 999 1017.1 14.2 14.8 999.0 99.0
1991 12 24 03 303 01.4 02.0 02.10 12.50 09.70 999 1017.0 14.1 14.7 999.0 99.0
1991 12 24 04 334 01.2 01.9 02.10 12.50 09.60 999 1017.0 14.0 14.7 999.0 99.0
1991 12 24 05 355 02.0 02.6 02.00 12.50 09.50 999 1016.9 14.0 14.7 999.0 99.0
1991 12 24 06 356 01.6 02.2 02.40 12.50 09.80 999 1017.2 13.9 14.7 999.0 99.0
1991 12 24 07 348 02.3 03.6 02.20 12.50 09.90 999 1017.1 13.9 14.8 999.0 99.0
1991 12 24 08 345 02.5 03.0 01.90 12.50 09.00 999 1016.6 13.9 14.8 999.0 99.0
1991 12 24 09 325 02.6 03.3 02.20 12.50 09.90 999 1016.2 13.8 14.8 999.0 99.0
1991 12 24 10 314 03.1 04.0 01.80 11.10 09.10 999 1015.8 13.7 14.7 999.0 99.0
1991 12 24 11 315 02.5 03.2 01.80 12.50 09.20 999 1015.7 13.7 14.7 999.0 99.0
1991 12 24 12 311 03.7 04.6 01.80 12.50 09.20 999 1015.6 13.8 14.7 999.0 99.0
1991 12 24 13 316 05.3 06.4 01.80 12.50 09.30 999 1015.7 14.0 14.7 999.0 99.0
1991 12 24 14 331 06.1 06.9 01.60 12.50 08.90 999 1015.2 14.0 14.7 999.0 99.0
1991 12 24 15 325 05.7 06.5 01.80 11.10 08.40 999 1015.5 14.0 14.7 999.0 99.0
1991 12 24 16 319 03.8 04.6 01.60 11.10 08.10 999 1015.8 14.1 14.7 999.0 99.0
1991 12 24 17 325 02.7 03.3 01.70 11.10 08.20 999 1016.1 14.5 14.7 999.0 99.0
1991 12 24 18 277 01.1 01.5 01.50 10.00 07.80 999 1016.2 14.8 14.8 999.0 99.0
1991 12 24 19 284 05.4 06.3 01.40 11.10 07.60 999 1016.3 14.6 14.8 999.0 99.0
1991 12 24 20 302 05.1 05.9 01.60 11.10 08.40 999 1015.4 14.6 14.9 999.0 99.0
1991 12 24 21 303 04.8 05.4 01.50 11.10 08.10 999 1014.6 14.7 14.9 999.0 99.0
1991 12 24 22 290 05.4 06.3 01.50 11.10 08.20 999 1014.2 14.8 14.9 999.0 99.0
1991 12 24 23 306 05.1 05.9 01.50 11.10 07.80 999 1014.2 14.7 14.9 999.0 99.0
1991 12 25 00 302 04.8 05.5 01.40 11.10 07.20 999 1014.3 14.7 14.8 999.0 99.0
1991 12 25 01 299 06.2 07.0 01.30 11.10 07.40 999 1014.5 14.6 14.8 999.0 99.0
1991 12 25 02 304 06.2 07.7 01.40 11.10 07.50 999 1014.9 14.5 14.8 999.0 99.0
1991 12 25 03 306 06.2 07.8 01.60 11.10 07.60 999 1015.5 14.6 14.7 999.0 99.0
1991 12 25 04 296 07.0 08.1 01.70 11.10 07.60 999 1015.8 14.5 14.7 999.0 99.0
1991 12 25 05 304 06.3 07.4 01.80 11.10 07.50 999 1015.8 14.4 14.7 999.0 99.0
1991 12 25 06 298 06.0 07.2 01.90 16.70 08.10 999 1015.8 14.5 14.7 999.0 99.0
1991 12 25 07 303 05.6 06.6 02.00 11.10 08.50 999 1015.6 14.7 14.7 999.0 99.0
1991 12 25 08 299 05.2 06.3 01.90 11.10 08.30 999 1015.1 14.7 14.7 999.0 99.0
1991 12 25 09 293 06.7 08.1 02.00 16.70 09.10 999 1015.1 14.5 14.7 999.0 99.0
1991 12 25 10 303 05.7 06.8 02.00 14.30 09.00 999 1015.3 14.5 14.7 999.0 99.0
1991 12 25 11 305 04.6 05.7 02.30 16.70 09.70 999 1015.1 14.5 14.7 999.0 99.0
1991 12 25 12 310 03.3 04.4 02.60 14.30 10.60 999 1014.8 14.5 14.7 999.0 99.0
1991 12 25 13 298 02.8 03.8 02.60 14.30 10.80 999 1015.0 14.5 14.8 999.0 99.0
1991 12 25 14 306 02.9 03.7 02.40 16.70 10.10 999 1015.3 14.5 14.8 999.0 99.0
1991 12 25 15 291 03.3 04.4 02.70 14.30 11.20 999 1015.7 14.5 14.8 999.0 99.0
1991 12 25 16 295 03.9 05.0 02.50 16.70 10.70 999 1016.3 14.6 14.8 999.0 99.0
1991 12 25 17 292 02.7 03.5 02.80 14.30 11.10 999 1016.7 14.7 14.7 999.0 99.0
1991 12 25 18 279 02.5 03.6 02.80 16.70 11.50 999 1017.2 14.8 14.7 999.0 99.0
1991 12 25 19 278 04.6 05.8 03.10 14.30 11.80 999 1017.0 14.7 14.8 999.0 99.0
1991 12 25 20 281 04.7 05.8 03.10 14.30 12.20 999 1016.1 14.7 14.8 999.0 99.0
1991 12 25 21 289 04.8 05.9 03.20 16.70 12.50 999 1015.6 14.8 14.9 999.0 99.0
1991 12 25 22 291 03.3 04.4 02.70 16.70 11.70 999 1015.0 14.8 15.0 999.0 99.0
1991 12 25 23 282 03.9 04.8 03.20 16.70 12.50 999 1015.4 14.6 15.1 999.0 99.0
1991 12 26 00 297 03.6 04.7 03.10 16.70 12.50 999 1015.6 14.6 14.9 999.0 99.0
1991 12 26 01 294 04.4 05.8 03.30 16.70 12.70 999 1016.0 14.4 14.9 999.0 99.0
1991 12 26 02 296 04.6 06.1 03.10 16.70 12.40 999 1016.5 14.4 14.8 999.0 99.0
1991 12 26 03 310 04.1 05.4 03.40 20.00 13.20 999 1016.7 14.4 14.8 999.0 99.0
1991 12 26 04 339 03.4 04.3 03.10 16.70 13.00 999 1016.8 14.3 14.8 999.0 99.0
