YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2004 02 06 12 19 2.2 2.8 2.05 20.00 7.94 999 1025.2 13.3 14.5 999.0 99.0 99.00
2004 02 06 13 26 2.4 2.9 2.31 20.00 8.98 999 1025.5 13.4 14.5 999.0 99.0 99.00
2004 02 06 14 56 2.6 3.3 2.11 20.00 8.54 999 1026.1 13.7 14.5 999.0 99.0 99.00
2004 02 06 15 58 2.6 3.0 1.84 20.00 8.08 999 1026.7 13.9 14.4 999.0 99.0 99.00
2004 02 06 16 59 2.8 3.4 2.46 16.67 10.08 999 1027.2 14.2 14.5 999.0 99.0 99.00
2004 02 06 17 77 2.4 3.2 2.44 20.00 10.11 999 1027.7 14.5 14.5 999.0 99.0 99.00
2004 02 06 18 58 1.7 2.4 2.39 20.00 9.84 999 1028.3 14.7 14.5 999.0 99.0 99.00
2004 02 06 19 52 2.3 2.9 2.34 20.00 9.80 999 1028.5 14.8 14.7 999.0 99.0 99.00
2004 02 06 20 51 1.8 2.3 2.78 20.00 10.90 999 1027.8 14.8 14.9 999.0 99.0 99.00
2004 02 06 21 30 2.0 2.6 2.51 20.00 10.15 999 1027.2 14.9 15.1 999.0 99.0 99.00
2004 02 06 22 13 3.3 4.3 2.85 20.00 11.31 999 1026.7 14.9 15.1 999.0 99.0 99.00
2004 02 06 23 10 2.6 3.4 2.74 16.67 11.21 999 1026.4 15.0 15.1 999.0 99.0 99.00
2004 02 07 00 358 1.9 2.6 2.37 16.67 10.85 999 1026.1 15.0 15.0 999.0 99.0 99.00
2004 02 07 01 327 2.0 2.6 2.89 20.00 12.21 999 1025.7 15.1 15.0 999.0 99.0 99.00
2004 02 07 02 306 3.2 3.9 3.00 16.67 12.28 999 1025.5 14.7 14.9 999.0 99.0 99.00
2004 02 07 03 313 3.6 4.7 2.75 16.67 12.10 999 1025.7 14.7 14.8 999.0 99.0 99.00
2004 02 07 04 303 2.8 3.6 2.42 16.67 11.10 999 1025.7 14.7 14.8 999.0 99.0 99.00
2004 02 07 05 306 3.7 4.4 2.48 16.67 11.47 999 1026.0 14.8 14.7 999.0 99.0 99.00
2004 02 07 06 307 5.3 6.6 2.42 16.67 11.12 999 1026.3 14.9 14.6 999.0 99.0 99.00
2004 02 07 07 317 6.0 7.2 2.24 16.67 10.70 999 1026.2 14.7 14.6 999.0 99.0 99.00
2004 02 07 08 321 6.2 7.3 2.59 16.67 10.78 999 1026.0 14.4 14.6 999.0 99.0 99.00
2004 02 07 09 330 7.7 9.4 2.21 16.67 9.00 999 1025.7 14.2 14.5 999.0 99.0 99.00
2004 02 07 10 327 8.0 9.7 2.31 16.67 8.82 999 1025.2 14.2 14.5 999.0 99.0 99.00
2004 02 07 11 329 7.1 8.4 2.44 16.67 9.54 999 1024.7 14.3 14.5 999.0 99.0 99.00
2004 02 07 12 323 7.7 9.7 2.30 16.67 9.06 999 1024.3 14.1 14.5 999.0 99.0 99.00
2004 02 07 13 324 9.4 11.1 2.15 16.67 7.92 999 1023.9 13.1 14.5 999.0 99.0 99.00
2004 02 07 14 311 8.6 10.0 2.26 16.67 6.98 999 1023.4 12.9 14.5 999.0 99.0 99.00
2004 02 07 15 307 8.3 9.7 2.20 14.29 6.91 999 1023.1 13.0 14.4 999.0 99.0 99.00
2004 02 07 16 314 9.8 11.9 2.24 14.29 6.83 999 1023.2 13.5 14.4 999.0 99.0 99.00
2004 02 07 17 314 10.0 12.5 2.39 14.29 6.19 999 1023.1 13.5 14.4 999.0 99.0 99.00
2004 02 07 18 315 9.7 11.6 2.52 14.29 6.47 999 1023.2 13.6 14.4 999.0 99.0 99.00
2004 02 07 19 314 10.7 12.8 2.63 14.29 6.58 999 1023.0 13.4 14.4 999.0 99.0 99.00
2004 02 07 20 320 10.3 12.5 2.87 14.29 6.56 999 1022.4 13.5 14.4 999.0 99.0 99.00
2004 02 07 21 321 11.2 13.1 3.19 14.29 6.80 999 1021.4 13.4 14.4 999.0 99.0 99.00
2004 02 07 22 328 11.3 13.9 2.88 6.67 6.35 999 1021.0 13.5 14.4 999.0 99.0 99.00
2004 02 07 23 326 11.7 14.2 3.01 14.29 6.52 999 1020.3 13.5 14.4 999.0 99.0 99.00
2004 02 08 00 327 11.1 12.9 2.91 14.29 6.69 999 1020.0 13.6 14.5 999.0 99.0 99.00
2004 02 08 01 329 10.0 12.2 2.79 7.69 6.43 999 1019.9 13.8 14.4 999.0 99.0 99.00
2004 02 08 02 327 9.8 12.3 3.04 14.29 6.76 999 1019.5 13.6 14.4 999.0 99.0 99.00
2004 02 08 03 326 10.3 12.0 2.85 14.29 6.66 999 1019.6 13.9 14.4 999.0 99.0 99.00
2004 02 08 04 329 12.3 16.1 2.96 7.69 6.57 999 1019.4 13.8 14.4 999.0 99.0 99.00
2004 02 08 05 326 12.1 14.4 3.04 7.69 6.47 999 1019.8 13.8 14.4 999.0 99.0 99.00
2004 02 08 06 332 11.9 14.3 3.48 8.33 6.80 999 1020.1 13.7 14.3 999.0 99.0 99.00
2004 02 08 07 327 10.6 13.2 3.75 14.29 7.20 999 1020.3 13.6 14.3 999.0 99.0 99.00
2004 02 08 08 324 10.2 12.2 3.74 14.29 7.55 999 1020.2 13.5 14.3 999.0 99.0 99.00
2004 02 08 09 333 8.6 10.5 3.36 8.33 7.17 999 1020.0 13.5 14.3 999.0 99.0 99.00
2004 02 08 10 332 9.0 10.9 3.57 8.33 7.36 999 1019.9 13.5 14.3 999.0 99.0 99.00
2004 02 08 11 326 8.9 11.0 3.32 14.29 7.40 999 1019.5 13.6 14.3 999.0 99.0 99.00
2004 02 08 12 332 8.7 10.9 3.01 12.50 7.26 999 1019.2 13.6 14.3 999.0 99.0 99.00
2004 02 08 13 336 8.1 9.8 3.09 12.50 7.44 999 1019.1 13.6 14.3 999.0 99.0 99.00
2004 02 08 14 339 8.1 9.8 2.93 12.50 7.10 999 1019.1 13.7 14.4 999.0 99.0 99.00
2004 02 08 15 340 9.0 10.6 3.55 12.50 7.73 999 1019.5 13.6 14.4 999.0 99.0 99.00
2004 02 08 16 344 7.8 9.4 3.50 12.50 7.90 999 1020.0 13.7 14.4 999.0 99.0 99.00
2004 02 08 17 339 6.8 8.7 3.10 10.00 7.53 999 1020.6 13.9 14.4 999.0 99.0 99.00
2004 02 08 18 339 6.3 8.2 3.32 11.11 7.81 999 1021.1 14.1 14.4 999.0 99.0 99.00
2004 02 08 19 351 5.7 7.4 3.33 11.11 7.78 999 1021.5 14.2 14.4 999.0 99.0 99.00
2004 02 08 20 358 4.9 6.4 3.01 11.11 7.80 999 1021.1 14.2 14.4 999.0 99.0 99.00
2004 02 08 21 350 4.2 5.4 3.02 12.50 7.82 999 1020.7 14.2 14.5 999.0 99.0 99.00
2004 02 08 22 349 3.7 4.6 2.80 10.00 7.56 999 1020.1 14.2 14.6 999.0 99.0 99.00
2004 02 08 23 335 4.7 5.9 3.21 12.50 7.94 999 1020.1 14.2 14.6 999.0 99.0 99.00
2004 02 09 00 342 5.3 6.2 2.82 14.29 7.74 999 1020.0 14.3 14.6 999.0 99.0 99.00
2004 02 09 01 331 6.6 7.9 2.64 12.50 7.51 999 1020.0 13.8 14.6 999.0 99.0 99.00
2004 02 09 02 325 7.0 8.4 2.64 12.50 7.60 999 1020.2 13.4 14.6 999.0 99.0 99.00
2004 02 09 03 331 7.8 9.5 2.87 12.50 7.84 999 1020.5 13.3 14.5 999.0 99.0 99.00
2004 02 09 04 338 7.4 8.9 2.70 12.50 7.49 999 1020.6 13.2 14.5 999.0 99.0 99.00
2004 02 09 05 344 6.6 8.1 2.83 12.50 7.74 999 1020.5 13.3 14.5 999.0 99.0 99.00
2004 02 09 06 337 6.0 7.5 2.77 12.50 7.91 999 1020.4 13.3 14.4 999.0 99.0 99.00
2004 02 09 07 328 6.4 7.7 2.63 12.50 7.56 999 1020.4 13.0 14.4 999.0 99.0 99.00
2004 02 09 08 320 6.0 7.2 2.62 12.50 7.66 999 1020.1 12.8 14.4 999.0 99.0 99.00
2004 02 09 09 319 6.6 8.0 2.76 12.50 7.82 999 1020.0 12.8 14.4 999.0 99.0 99.00
2004 02 09 10 323 6.2 7.5 3.02 12.50 8.46 999 1019.7 12.7 14.4 999.0 99.0 99.00
2004 02 09 11 315 6.8 8.1 2.74 12.50 8.00 999 1019.3 12.6 14.4 999.0 99.0 99.00
2004 02 09 12 310 6.5 7.8 2.52 12.50 7.46 999 1019.1 12.5 14.4 999.0 99.0 99.00
2004 02 09 13 314 7.2 9.0 2.66 12.50 7.91 999 1018.6 12.5 14.4 999.0 99.0 99.00
2004 02 09 14 319 7.3 9.1 2.53 12.50 7.43 999 1018.8 12.6 14.4 999.0 99.0 99.00
2004 02 09 15 320 6.6 7.9 2.42 12.50 7.42 999 1018.9 12.5 14.4 999.0 99.0 99.00
2004 02 09 16 313 6.7 8.1 2.56 12.50 7.78 999 1019.1 12.6 14.4 999.0 99.0 99.00
2004 02 09 17 318 4.9 6.2 2.50 12.50 7.70 999 1019.3 12.7 14.4 999.0 99.0 99.00
2004 02 09 18 302 5.7 6.8 2.40 12.50 7.58 999 1019.6 12.8 14.4 999.0 99.0 99.00
2004 02 09 19 295 5.4 6.5 2.32 12.50 7.37 999 1019.4 12.8 14.4 999.0 99.0 99.00
2004 02 09 20 298 4.6 5.9 2.20 12.50 7.30 999 1018.8 12.9 14.5 999.0 99.0 99.00
2004 02 09 21 298 5.0 6.7 2.24 12.50 7.45 999 1017.8 13.1 14.6 999.0 99.0 99.00
2004 02 09 22 295 3.9 5.0 2.60 12.50 8.18 999 1017.3 13.0 14.6 999.0 99.0 99.00
2004 02 09 23 302 3.6 4.7 2.29 12.50 7.76 999 1017.1 13.2 14.6 999.0 99.0 99.00
2004 02 10 00 311 2.8 4.0 1.96 12.50 7.19 999 1017.0 13.3 14.6 999.0 99.0 99.00
2004 02 10 01 352 3.1 3.8 1.76 12.50 6.99 999 1016.9 13.3 14.6 999.0 99.0 99.00
2004 02 10 02 342 3.7 5.0 1.87 12.50 7.36 999 1017.2 13.0 14.6 999.0 99.0 99.00
2004 02 10 03 333 3.0 3.8 1.80 12.50 7.71 999 1017.3 13.3 14.5 999.0 99.0 99.00
2004 02 10 04 329 4.4 5.2 1.87 12.50 7.85 999 1017.6 13.4 14.5 999.0 99.0 99.00
2004 02 10 05 324 4.7 5.6 1.77 11.11 7.64 999 1017.6 13.3 14.5 999.0 99.0 99.00
2004 02 10 06 341 5.9 7.0 1.89 11.11 7.93 999 1017.8 13.4 14.4 999.0 99.0 99.00
2004 02 10 07 343 4.8 5.8 2.02 12.50 7.71 999 1018.2 13.4 14.4 999.0 99.0 99.00
2004 02 10 08 336 4.4 5.3 1.87 12.50 7.63 999 1018.1 14.0 14.4 999.0 99.0 99.00
2004 02 10 09 338 3.9 4.5 1.77 11.11 7.39 999 1018.1 13.9 14.4 999.0 99.0 99.00
2004 02 10 10 18 3.5 4.4 1.88 10.00 7.58 999 1018.0 14.3 14.4 999.0 99.0 99.00
2004 02 10 11 45 4.3 5.1 1.96 11.11 7.92 999 1017.7 14.1 14.3 999.0 99.0 99.00
2004 02 10 12 58 4.5 5.4 1.80 11.11 7.74 999 1017.7 14.0 14.3 999.0 99.0 99.00
2004 02 10 13 81 1.9 3.9 1.75 11.11 7.57 999 1018.0 13.9 14.3 999.0 99.0 99.00
2004 02 10 14 22 4.7 5.4 1.83 11.11 7.80 999 1018.7 14.0 14.3 999.0 99.0 99.00
2004 02 10 15 22 6.4 7.9 1.70 11.11 7.46 999 1019.2 14.3 14.2 999.0 99.0 99.00
2004 02 10 16 15 6.8 7.9 1.67 11.11 7.12 999 1019.9 14.5 14.2 999.0 99.0 99.00
2004 02 10 17 29 8.0 9.8 1.80 11.11 6.61 999 1020.7 14.5 14.2 999.0 99.0 99.00
2004 02 10 18 33 6.8 8.1 1.84 11.11 6.61 999 1020.9 14.5 14.2 999.0 99.0 99.00
2004 02 10 19 45 6.0 6.9 1.99 11.11 7.21 999 1021.0 14.4 14.3 999.0 99.0 99.00
2004 02 10 20 51 6.9 8.0 1.93 11.11 7.00 999 1020.7 14.3 14.3 999.0 99.0 99.00
2004 02 10 21 65 6.5 7.9 1.75 11.11 6.76 999 1020.0 14.3 14.3 999.0 99.0 99.00
2004 02 10 22 60 4.5 5.4 2.06 11.11 7.19 999 1019.7 14.3 14.3 999.0 99.0 99.00
2004 02 10 23 30 3.0 3.7 1.71 16.67 7.26 999 1019.7 14.7 14.4 999.0 99.0 99.00
2004 02 11 00 359 3.0 3.8 1.60 10.00 7.20 999 1019.6 14.6 14.4 999.0 99.0 99.00
2004 02 11 01 339 2.5 3.3 1.60 10.00 7.40 999 1019.7 14.6 14.4 999.0 99.0 99.00
2004 02 11 02 339 3.2 4.0 1.66 14.29 7.67 999 1019.9 14.1 14.3 999.0 99.0 99.00
2004 02 11 19 298 5.7 7.3 1.70 13.79 8.31 999 1021.5 14.2 14.8 999.0 99.0 99.00
2004 02 11 20 296 5.5 6.5 1.71 13.79 8.39 999 1021.1 14.2 14.9 999.0 99.0 99.00
2004 02 11 21 304 5.9 7.1 1.60 14.81 7.69 999 1020.1 14.2 14.9 999.0 99.0 99.00
2004 02 11 22 305 5.2 6.4 1.70 13.79 8.13 999 1019.7 14.3 14.9 999.0 99.0 99.00
2004 02 11 23 308 6.0 7.1 1.68 13.79 7.74 999 1019.1 14.5 15.0 999.0 99.0 99.00
2004 02 12 00 308 6.6 7.9 1.68 13.79 7.01 999 1018.7 14.4 14.9 999.0 99.0 99.00
2004 02 12 01 301 7.2 8.4 1.55 13.79 6.54 999 1018.3 14.2 14.9 999.0 99.0 99.00
2004 02 12 02 300 7.0 8.2 1.67 13.79 7.28 999 1018.6 14.1 14.9 999.0 99.0 99.00
2004 02 12 03 309 5.2 6.1 1.32 13.79 6.40 999 1019.1 14.0 14.9 999.0 99.0 99.00
2004 02 12 04 312 4.3 5.3 1.36 13.79 6.87 999 1019.6 14.0 14.8 999.0 99.0 99.00
2004 02 12 05 318 4.6 5.3 1.46 12.90 7.23 999 1019.8 14.1 14.8 999.0 99.0 99.00
2004 02 12 06 306 5.1 6.0 1.46 13.79 7.68 999 1019.9 14.1 14.8 999.0 99.0 99.00
2004 02 12 07 306 5.3 6.2 1.35 12.90 6.96 999 1019.9 14.1 14.8 999.0 99.0 99.00
2004 02 12 08 312 6.3 7.4 1.30 13.79 6.51 999 1019.5 14.0 14.8 999.0 99.0 99.00
2004 02 12 09 308 6.9 7.9 1.50 13.79 6.90 999 1019.3 13.9 14.8 999.0 99.0 99.00
2004 02 12 10 318 6.6 8.1 1.33 13.79 6.26 999 1019.4 13.7 14.8 999.0 99.0 99.00
2004 02 12 11 319 6.0 7.0 1.37 14.81 6.25 999 1019.5 13.5 14.8 999.0 99.0 99.00
2004 02 12 12 328 5.7 6.9 1.32 12.90 6.05 999 1019.6 13.5 14.8 999.0 99.0 99.00
2004 02 12 13 343 5.7 6.6 1.27 14.81 5.81 999 1020.0 13.4 14.8 999.0 99.0 99.00
2004 02 12 14 339 5.3 6.3 1.37 12.90 5.92 999 1020.2 13.2 14.8 999.0 99.0 99.00
2004 02 12 15 343 4.0 5.0 1.45 12.90 6.72 999 1020.7 13.2 14.7 999.0 99.0 99.00
2004 02 12 16 327 5.2 6.1 1.29 12.90 6.60 999 1020.9 13.3 14.7 999.0 99.0 99.00
2004 02 12 17 355 3.7 4.6 1.39 14.81 7.39 999 1021.7 13.3 14.8 999.0 99.0 99.00
2004 02 12 18 20 3.2 3.8 1.27 12.90 7.25 999 1021.7 13.4 14.8 999.0 99.0 99.00
2004 02 12 19 59 1.9 2.7 1.57 16.00 8.88 999 1021.5 13.6 14.9 999.0 99.0 99.00
2004 02 12 20 81 1.9 2.7 1.35 14.81 8.47 999 1021.4 13.8 15.2 999.0 99.0 99.00
2004 02 12 21 88 3.4 4.2 1.39 16.00 8.88 999 1020.5 14.0 15.4 999.0 99.0 99.00
2004 02 12 22 90 3.3 4.3 1.41 16.00 9.01 999 1019.8 14.0 15.4 999.0 99.0 99.00
2004 02 12 23 104 4.0 5.1 1.25 16.00 8.19 999 1019.8 14.8 15.3 999.0 99.0 99.00
2004 02 13 00 98 3.6 4.4 1.49 16.00 9.42 999 1020.0 14.7 15.2 999.0 99.0 99.00
2004 02 13 01 123 1.6 2.2 1.38 16.00 9.08 999 1020.4 14.9 15.2 999.0 99.0 99.00
2004 02 13 02 215 1.1 1.5 1.58 14.81 10.48 999 1020.7 14.4 15.1 999.0 99.0 99.00
2004 02 13 03 251 1.5 2.1 1.55 14.81 10.52 999 1020.9 14.1 15.1 999.0 99.0 99.00
2004 02 13 04 180 0.1 0.6 1.48 14.81 10.58 999 1020.5 13.7 15.0 999.0 99.0 99.00
2004 02 13 05 20 0.7 1.1 1.45 14.81 10.79 999 1020.5 13.7 15.0 999.0 99.0 99.00
2004 02 13 06 65 0.9 1.4 1.29 14.81 10.43 999 1020.5 13.8 15.0 999.0 99.0 99.00
2004 02 13 07 47 0.5 0.8 1.48 14.81 11.41 999 1021.2 13.7 15.0 999.0 99.0 99.00
2004 02 13 08 13 0.2 0.5 1.59 14.81 12.00 999 1021.4 13.6 14.9 999.0 99.0 99.00
2004 02 13 09 71 2.3 3.0 1.35 14.81 11.54 999 1021.2 13.7 14.9 999.0 99.0 99.00
2004 02 13 10 100 3.1 3.8 1.21 14.81 10.94 999 1021.4 13.8 14.9 999.0 99.0 99.00
2004 02 13 11 185 1.2 1.5 1.30 14.81 11.44 999 1021.2 13.9 14.9 999.0 99.0 99.00
2004 02 13 12 156 1.5 1.9 1.35 13.79 11.54 999 1020.9 13.8 14.9 999.0 99.0 99.00
2004 02 13 13 268 1.4 2.3 1.41 14.81 11.59 999 1021.8 13.1 14.9 999.0 99.0 99.00
2004 02 13 14 305 1.9 2.6 1.37 14.81 11.73 999 1022.0 13.2 14.8 999.0 99.0 99.00
2004 02 13 15 333 2.0 2.9 1.36 13.79 11.60 999 1022.1 13.3 14.9 999.0 99.0 99.00
2004 02 13 16 330 2.3 3.0 1.70 13.79 12.46 999 1022.9 13.5 14.9 999.0 99.0 99.00
2004 02 13 17 38 2.4 3.0 1.26 13.79 11.83 999 1023.0 13.7 14.9 999.0 99.0 99.00
2004 02 13 18 39 2.2 2.7 1.28 13.79 11.91 999 1023.5 14.0 14.9 999.0 99.0 99.00
2004 02 13 19 53 2.0 2.7 1.34 13.79 11.84 999 1023.9 14.1 15.0 999.0 99.0 99.00
2004 02 13 20 78 2.9 3.9 1.44 13.79 12.06 999 1023.3 14.2 15.0 999.0 99.0 99.00
2004 02 13 21 111 7.3 8.8 1.22 12.90 10.00 999 1020.9 14.8 14.9 999.0 99.0 99.00
2004 02 13 22 111 5.6 6.9 1.45 13.79 8.06 999 1021.0 14.9 15.0 999.0 99.0 99.00
2004 02 13 23 105 3.7 4.6 1.31 12.90 7.82 999 1021.2 14.7 15.0 999.0 99.0 99.00
2004 02 14 00 103 3.1 4.0 1.37 13.79 8.44 999 1021.2 14.7 15.0 999.0 99.0 99.00
2004 02 14 01 86 2.1 2.7 1.27 13.79 8.25 999 1021.4 14.7 15.0 999.0 99.0 99.00
2004 02 14 02 111 0.5 1.4 1.20 13.79 8.52 999 1021.7 14.3 15.0 999.0 99.0 99.00
2004 02 14 03 116 0.1 0.4 1.32 13.79 9.66 999 1022.1 13.9 15.0 999.0 99.0 99.00
2004 02 14 04 169 0.1 0.3 1.25 13.79 9.17 999 1022.8 14.0 14.9 999.0 99.0 99.00
2004 02 14 05 335 0.1 0.4 1.12 13.79 8.49 999 1022.8 13.8 14.9 999.0 99.0 99.00
2004 02 14 06 21 0.4 0.9 1.26 13.79 9.08 999 1022.6 13.9 14.9 999.0 99.0 99.00
2004 02 14 07 124 0.6 0.9 1.33 12.90 9.91 999 1022.4 13.9 14.9 999.0 99.0 99.00
2004 02 14 08 171 0.4 0.9 1.32 12.90 10.18 999 1022.4 13.7 14.9 999.0 99.0 99.00
2004 02 14 09 197 0.3 0.9 1.34 12.90 10.31 999 1022.1 13.7 14.9 999.0 99.0 99.00
2004 02 14 10 250 0.8 1.6 1.70 12.12 11.32 999 1022.0 13.8 14.8 999.0 99.0 99.00
2004 02 14 11 263 2.0 2.7 1.78 12.12 11.15 999 1022.1 13.8 14.8 999.0 99.0 99.00
2004 02 14 12 292 0.9 2.0 1.98 12.12 11.61 999 1021.3 13.7 14.6 999.0 99.0 99.00
2004 02 14 13 209 0.5 1.4 1.87 12.90 10.92 999 1021.2 13.6 14.4 999.0 99.0 99.00
2004 02 14 14 254 1.8 2.8 2.12 12.90 11.03 999 1022.0 13.6 14.1 999.0 99.0 99.00
2004 02 14 15 36 0.3 0.8 2.27 17.39 11.85 999 1022.7 13.6 14.1 999.0 99.0 99.00
2004 02 14 16 237 0.7 1.7 2.16 17.39 10.96 999 1022.9 13.9 14.1 999.0 99.0 99.00
2004 02 14 17 1 4.2 5.0 2.33 17.39 10.68 999 1023.9 13.1 14.2 999.0 99.0 99.00
2004 02 14 18 22 1.9 2.7 2.46 16.00 10.59 999 1024.3 13.1 14.2 999.0 99.0 99.00
2004 02 14 19 104 1.9 3.1 2.20 16.00 10.71 999 1023.6 13.5 14.8 999.0 99.0 99.00
2004 02 14 20 58 2.2 3.2 2.00 16.00 10.90 999 1023.2 13.6 15.0 999.0 99.0 99.00
2004 02 14 21 90 1.7 2.8 2.06 16.00 10.62 999 1022.2 13.7 15.1 999.0 99.0 99.00
2004 02 14 22 109 1.4 2.5 2.55 16.00 12.34 999 1021.8 14.0 15.4 999.0 99.0 99.00
2004 02 14 23 35 0.8 1.4 2.69 16.00 12.76 999 1021.9 14.5 15.9 999.0 99.0 99.00
2004 02 15 00 39 1.5 2.3 2.24 16.00 11.97 999 1021.6 14.1 15.8 999.0 99.0 99.00
2004 02 15 01 51 2.4 3.5 2.58 16.00 12.49 999 1021.4 14.0 15.6 999.0 99.0 99.00
2004 02 15 02 103 2.1 3.2 2.53 14.81 12.19 999 1021.3 14.0 15.3 999.0 99.0 99.00
2004 02 15 03 255 0.2 1.0 2.45 14.81 12.08 999 1022.3 14.0 15.2 999.0 99.0 99.00
2004 02 15 04 183 0.9 1.7 2.83 16.00 12.69 999 1022.2 14.0 15.0 999.0 99.0 99.00
2004 02 15 05 259 2.5 3.5 2.56 14.81 12.18 999 1023.4 14.1 14.9 999.0 99.0 99.00
2004 02 15 06 57 0.8 1.9 2.88 13.79 12.07 999 1022.9 14.0 15.0 999.0 99.0 99.00
2004 02 15 07 203 0.9 2.2 3.66 14.81 12.71 999 1022.2 13.9 14.9 999.0 99.0 99.00
2004 02 15 08 253 2.4 3.6 2.58 14.81 12.07 999 1022.5 14.0 14.8 999.0 99.0 99.00
2004 02 15 09 297 2.1 3.7 3.41 14.81 12.65 999 1022.3 14.0 14.8 999.0 99.0 99.00
2004 02 15 10 286 1.5 2.7 2.64 14.81 11.98 999 1021.9 14.0 14.8 999.0 99.0 99.00
2004 02 15 11 305 1.5 2.4 2.50 13.79 11.40 999 1021.5 14.1 14.9 999.0 99.0 99.00
2004 02 15 12 344 3.2 4.6 2.85 14.81 11.74 999 1021.3 14.1 14.9 999.0 99.0 99.00
2004 02 15 13 360 3.2 4.2 2.41 13.79 10.99 999 1021.0 13.9 14.9 999.0 99.0 99.00
2004 02 15 14 354 3.4 4.2 2.45 14.81 10.95 999 1021.8 13.7 14.8 999.0 99.0 99.00
2004 02 15 15 345 2.6 3.6 2.83 14.81 11.40 999 1021.8 13.8 14.8 999.0 99.0 99.00
2004 02 15 16 349 1.4 2.6 2.20 14.81 10.43 999 1022.1 14.0 14.7 999.0 99.0 99.00
2004 02 15 17 307 1.9 4.0 2.79 14.81 11.23 999 1023.3 14.0 14.8 999.0 99.0 99.00
2004 02 15 18 276 2.3 3.5 2.32 14.81 10.19 999 1023.6 14.0 14.8 999.0 99.0 99.00
2004 02 15 19 308 0.4 1.9 2.47 13.79 10.22 999 1024.1 14.2 14.6 999.0 99.0 99.00
2004 02 15 20 289 1.4 2.2 2.50 13.79 10.54 999 1023.4 14.2 14.5 999.0 99.0 99.00
2004 02 15 21 243 2.4 3.2 2.08 13.79 10.17 999 1022.5 14.1 14.4 999.0 99.0 99.00
2004 02 15 22 259 2.4 3.3 2.34 13.79 10.98 999 1022.3 14.1 14.4 999.0 99.0 99.00
2004 02 15 23 303 1.1 2.4 2.68 13.79 11.53 999 1021.5 14.4 14.4 999.0 99.0 99.00
2004 02 16 00 227 2.0 3.1 2.54 13.79 11.35 999 1021.4 14.4 14.4 999.0 99.0 99.00
2004 02 16 01 272 1.4 2.2 2.63 12.90 11.29 999 1021.4 14.2 14.4 999.0 99.0 99.00
2004 02 16 02 214 0.1 0.7 2.77 14.81 11.33 999 1021.3 13.9 14.3 999.0 99.0 99.00
2004 02 16 03 281 1.0 2.0 3.01 13.79 11.81 999 1022.3 13.9 14.1 999.0 99.0 99.00
2004 02 16 04 278 2.1 3.1 2.82 14.81 11.48 999 1023.3 14.0 13.9 999.0 99.0 99.00
2004 02 16 05 334 1.3 2.1 2.51 12.90 11.08 999 1023.5 13.9 14.0 999.0 99.0 99.00
2004 02 16 06 319 2.2 3.2 2.43 12.90 10.68 999 1024.3 14.1 14.0 999.0 99.0 99.00
2004 02 16 07 62 1.8 2.8 2.82 13.79 11.35 999 1023.6 13.9 14.1 999.0 99.0 99.00
2004 02 16 08 205 2.1 2.8 2.68 13.79 11.08 999 1024.2 13.7 14.0 999.0 99.0 99.00
2004 02 16 09 130 2.6 3.9 2.57 13.79 10.87 999 1023.6 13.7 14.0 999.0 99.0 99.00
2004 02 16 10 241 0.7 1.4 2.33 13.79 10.84 999 1024.4 13.7 14.1 999.0 99.0 99.00
2004 02 16 11 119 1.7 3.0 2.72 13.79 11.18 999 1023.5 13.8 13.9 999.0 99.0 99.00
2004 02 16 12 212 0.5 1.5 2.58 13.79 11.18 999 1023.6 13.5 13.8 999.0 99.0 99.00
2004 02 16 13 148 0.9 1.8 2.11 13.79 10.66 999 1023.6 13.7 13.8 999.0 99.0 99.00
2004 02 16 14 167 1.8 2.6 2.23 13.79 10.60 999 1024.1 13.6 13.7 999.0 99.0 99.00
2004 02 16 15 169 2.3 2.8 2.16 14.81 10.81 999 1024.3 13.7 13.7 999.0 99.0 99.00
2004 02 16 16 146 2.8 3.8 1.89 13.79 10.25 999 1024.3 13.9 13.7 999.0 99.0 99.00
2004 02 16 17 163 4.6 5.6 2.19 13.79 10.92 999 1024.2 13.9 13.8 999.0 99.0 99.00
2004 02 16 18 172 3.8 4.6 1.85 12.90 10.64 999 1024.4 14.2 13.9 999.0 99.0 99.00
2004 02 16 19 190 3.1 3.6 2.12 13.79 11.03 999 1025.2 14.5 14.0 999.0 99.0 99.00
2004 02 16 20 191 2.3 2.8 1.95 13.79 10.95 999 1024.7 14.6 14.5 999.0 99.0 99.00
2004 02 16 21 205 1.8 2.5 2.03 12.90 10.97 999 1024.1 14.6 14.7 999.0 99.0 99.00
2004 02 16 22 264 3.8 4.9 2.35 13.79 11.74 999 1024.6 14.4 14.5 999.0 99.0 99.00
2004 02 16 23 288 2.1 2.8 1.74 13.79 10.77 999 1024.2 14.6 14.2 999.0 99.0 99.00
2004 02 17 00 312 2.1 3.0 2.02 13.79 11.37 999 1024.3 14.4 14.2 999.0 99.0 99.00
2004 02 17 01 316 2.6 3.2 2.16 13.79 11.15 999 1024.3 14.2 14.2 999.0 99.0 99.00
2004 02 17 02 324 2.6 3.2 99.00 99.00 99.00 999 1024.7 14.3 14.1 999.0 99.0 99.00
2004 02 17 03 9 1.4 2.0 2.02 13.79 10.93 999 1024.8 14.2 14.0 999.0 99.0 99.00
