YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE
2002 05 11 06 300 12.9 15.7 3.89 9.09 6.64 999 1015.2 12.8 14.3 999.0 99.0 99.00
2002 05 11 07 304 13.0 15.7 3.94 10.00 6.85 999 1015.0 12.7 14.4 999.0 99.0 99.00
2002 05 11 08 303 13.0 15.5 4.07 10.00 6.97 999 1015.1 12.7 14.4 999.0 99.0 99.00
2002 05 11 09 301 14.0 16.9 3.62 10.00 6.47 999 1014.5 12.6 14.4 999.0 99.0 99.00
2002 05 11 10 308 13.8 16.1 3.86 10.00 6.77 999 1014.3 12.3 14.4 999.0 99.0 99.00
2002 05 11 11 308 13.5 16.1 3.60 9.09 6.54 999 1013.8 12.0 14.4 999.0 99.0 99.00
2002 05 11 12 312 12.1 14.3 3.54 8.33 6.49 999 1013.9 11.9 14.4 999.0 99.0 99.00
2002 05 11 13 320 12.8 15.4 3.84 10.00 6.63 999 1013.9 11.9 14.3 999.0 99.0 99.00
2002 05 11 14 321 12.1 14.8 3.39 9.09 6.54 999 1014.7 11.9 14.2 999.0 99.0 99.00
2002 05 11 15 315 10.8 13.6 3.32 8.33 6.48 999 1015.2 12.0 14.2 999.0 99.0 99.00
2002 05 11 16 314 10.6 13.2 3.15 10.00 6.57 999 1015.4 12.0 14.2 999.0 99.0 99.00
2002 05 11 17 310 10.1 12.2 3.40 10.00 6.84 999 1015.6 12.1 14.2 999.0 99.0 99.00
2002 05 11 18 312 9.1 11.6 2.99 8.33 6.47 999 1015.9 12.4 14.2 999.0 99.0 99.00
2002 05 11 19 318 8.2 10.1 3.01 9.09 6.68 999 1016.1 12.6 14.2 999.0 99.0 99.00
2002 05 11 20 314 8.8 10.6 2.87 9.09 6.48 999 1016.0 12.8 14.2 999.0 99.0 99.00
2002 05 11 21 309 8.8 10.5 2.47 8.33 6.29 999 1016.4 13.1 14.3 999.0 99.0 99.00
2002 05 11 22 308 8.3 9.9 2.58 9.09 6.41 999 1016.3 13.3 14.4 999.0 99.0 99.00
2002 05 11 23 308 8.1 9.4 2.25 9.09 6.08 999 1015.8 13.2 14.4 999.0 99.0 99.00
2002 05 12 00 301 8.8 10.4 2.11 8.33 5.70 999 1015.4 13.3 14.4 999.0 99.0 99.00
2002 05 12 01 297 8.3 10.2 2.27 9.09 6.07 999 1015.5 13.3 14.3 999.0 99.0 99.00
2002 05 12 02 293 8.9 10.6 1.96 8.33 5.75 999 1015.6 13.2 14.0 999.0 99.0 99.00
2002 05 12 03 291 9.6 11.4 2.03 9.09 5.98 999 1015.7 13.1 13.8 999.0 99.0 99.00
2002 05 12 04 294 8.7 9.9 1.90 9.09 5.66 999 1016.4 13.1 14.1 999.0 99.0 99.00
2002 05 12 05 294 8.0 9.2 2.12 16.67 5.84 999 1017.1 13.2 14.0 999.0 99.0 99.00
2002 05 12 06 293 4.9 5.8 1.94 8.33 5.82 999 1018.1 13.2 13.8 999.0 99.0 99.00
2002 05 12 07 292 4.3 5.0 1.79 9.09 5.97 999 1018.5 13.2 13.8 999.0 99.0 99.00
2002 05 12 08 301 4.0 4.7 1.74 9.09 6.28 999 1018.5 13.2 13.9 999.0 99.0 99.00
2002 05 12 09 304 5.2 6.2 1.69 10.00 6.50 999 1018.2 13.1 13.8 999.0 99.0 99.00
2002 05 12 10 304 6.5 8.0 1.88 16.67 6.80 999 1017.8 13.2 13.3 999.0 99.0 99.00
2002 05 12 11 299 7.4 9.3 1.86 9.09 6.78 999 1017.5 13.2 13.2 999.0 99.0 99.00
2002 05 12 12 302 6.5 8.0 1.74 16.67 6.19 999 1017.4 13.1 13.2 999.0 99.0 99.00
2002 05 12 13 300 6.2 7.2 1.79 16.67 6.35 999 1017.4 13.1 13.2 999.0 99.0 99.00
2002 05 12 14 301 6.7 8.2 1.78 10.00 6.40 999 1018.0 13.1 13.2 999.0 99.0 99.00
2002 05 12 15 315 7.2 8.5 1.75 16.67 6.49 999 1018.5 13.3 13.3 999.0 99.0 99.00
2002 05 12 16 314 7.0 8.5 1.85 16.67 6.28 999 1018.5 13.3 13.4 999.0 99.0 99.00
2002 05 12 17 320 7.1 8.1 1.67 16.67 5.91 999 1018.6 13.3 13.4 999.0 99.0 99.00
2002 05 12 18 320 7.4 9.0 1.73 16.67 6.04 999 1018.7 13.4 13.5 999.0 99.0 99.00
2002 05 12 19 326 6.1 7.1 1.81 16.67 6.42 999 1018.9 13.4 13.6 999.0 99.0 99.00
2002 05 12 20 320 7.0 8.3 1.54 16.67 5.93 999 1019.1 13.3 13.9 999.0 99.0 99.00
2002 05 12 21 315 7.0 8.2 1.58 14.29 5.74 999 1019.1 12.4 14.0 999.0 99.0 99.00
2002 05 12 22 313 8.0 9.4 1.65 9.09 5.74 999 1018.8 12.2 14.1 999.0 99.0 99.00
2002 05 12 23 309 8.1 9.4 1.67 16.67 5.76 999 1018.5 12.5 14.3 999.0 99.0 99.00
2002 05 13 00 303 7.5 8.7 1.57 16.67 5.47 999 1018.2 12.9 14.5 999.0 99.0 99.00
2002 05 13 01 305 8.0 9.8 1.71 16.67 5.98 999 1017.7 13.8 14.5 999.0 99.0 99.00
2002 05 13 02 312 8.3 9.7 1.63 16.67 5.65 999 1017.2 12.9 14.4 999.0 99.0 99.00
2002 05 13 03 305 9.0 10.6 1.64 16.67 5.42 999 1017.2 12.8 14.4 999.0 99.0 99.00
2002 05 13 04 312 8.3 9.7 1.78 16.67 5.54 999 1017.4 12.6 14.4 999.0 99.0 99.00
2002 05 13 05 309 8.2 9.6 1.62 16.67 5.49 999 1017.7 13.4 14.3 999.0 99.0 99.00
2002 05 13 06 305 7.4 9.1 1.67 16.67 5.37 999 1017.8 13.9 14.3 999.0 99.0 99.00
2002 05 13 07 305 7.2 8.4 1.58 14.29 5.27 999 1017.8 14.3 14.3 999.0 99.0 99.00
2002 05 13 08 306 8.3 9.7 1.69 16.67 5.81 999 1017.7 14.1 14.3 999.0 99.0 99.00
2002 05 13 09 307 7.8 9.1 1.62 14.29 5.45 999 1017.3 14.1 14.3 999.0 99.0 99.00
2002 05 13 10 303 8.6 10.4 1.58 14.29 5.50 999 1016.9 14.1 14.3 999.0 99.0 99.00
2002 05 13 11 307 8.2 9.8 1.52 16.67 5.02 999 1016.6 14.0 14.2 999.0 99.0 99.00
2002 05 13 12 301 8.9 10.8 1.54 16.67 5.23 999 1016.6 14.1 13.9 999.0 99.0 99.00
2002 05 13 13 304 9.1 11.4 1.62 14.29 5.34 999 1016.5 14.0 13.8 999.0 99.0 99.00
2002 05 13 14 302 9.9 12.3 1.74 14.29 5.50 999 1016.9 14.0 13.9 999.0 99.0 99.00
2002 05 13 15 307 10.0 11.8 1.74 16.67 5.23 999 1017.2 14.0 13.9 999.0 99.0 99.00
2002 05 13 16 308 9.6 12.0 1.89 16.67 5.39 999 1017.6 14.0 13.9 999.0 99.0 99.00
2002 05 13 17 309 8.9 12.1 1.92 14.29 5.59 999 1017.5 14.1 13.9 999.0 99.0 99.00
2002 05 13 18 306 10.0 11.8 1.97 6.67 5.47 999 1017.5 14.0 13.9 999.0 99.0 99.00
2002 05 13 19 312 10.0 11.6 1.88 6.67 5.35 999 1017.4 13.9 14.0 999.0 99.0 99.00
2002 05 13 20 308 9.6 11.3 2.11 14.29 5.53 999 1017.2 13.9 14.0 999.0 99.0 99.00
2002 05 13 21 307 11.3 13.8 2.06 7.14 5.43 999 1016.5 13.9 14.0 999.0 99.0 99.00
2002 05 13 22 308 10.5 12.3 2.18 7.14 5.54 999 1016.1 14.1 14.1 999.0 99.0 99.00
2002 05 13 23 313 10.4 13.0 2.23 6.67 5.51 999 1015.5 14.1 14.3 999.0 99.0 99.00
2002 05 14 00 306 10.7 12.3 2.54 7.14 5.89 999 1015.2 14.1 14.4 999.0 99.0 99.00
2002 05 14 01 308 11.2 13.7 2.41 7.69 5.57 999 1014.7 14.1 14.4 999.0 99.0 99.00
2002 05 14 02 309 10.4 12.3 2.49 7.69 5.80 999 1014.2 14.3 14.4 999.0 99.0 99.00
2002 05 14 03 301 12.2 14.8 2.70 8.33 5.95 999 1014.1 14.2 14.4 999.0 99.0 99.00
2002 05 14 04 300 12.4 15.2 3.01 7.69 6.08 999 1014.2 14.1 14.4 999.0 99.0 99.00
2002 05 14 05 304 12.0 14.1 3.10 8.33 6.33 999 1014.4 14.1 14.3 999.0 99.0 99.00
2002 05 14 06 304 12.9 15.5 3.05 8.33 5.98 999 1014.2 14.0 14.3 999.0 99.0 99.00
2002 05 14 07 306 13.3 16.5 3.24 7.69 6.14 999 1013.7 13.8 14.4 999.0 99.0 99.00
2002 05 14 08 308 13.4 16.9 3.51 8.33 6.46 999 1013.6 13.8 14.3 999.0 99.0 99.00
2002 05 14 09 304 13.2 15.5 3.69 8.33 6.48 999 1013.1 13.9 14.3 999.0 99.0 99.00
2002 05 14 10 307 13.2 16.8 3.29 8.33 6.26 999 1012.8 13.8 14.2 999.0 99.0 99.00
2002 05 14 11 308 13.1 16.2 3.66 8.33 6.52 999 1012.8 13.6 14.1 999.0 99.0 99.00
2002 05 14 12 304 12.5 15.6 3.62 9.09 6.33 999 1012.4 13.6 13.9 999.0 99.0 99.00
2002 05 14 13 304 13.0 15.8 3.79 9.09 6.57 999 1012.1 13.6 13.9 999.0 99.0 99.00
2002 05 14 14 306 13.8 17.2 3.86 9.09 6.55 999 1012.3 13.7 14.0 999.0 99.0 99.00
2002 05 14 15 303 12.6 15.1 4.05 9.09 6.97 999 1012.8 13.7 14.0 999.0 99.0 99.00
2002 05 14 16 303 12.8 15.5 3.81 8.33 6.76 999 1013.1 13.6 13.9 999.0 99.0 99.00
2002 05 14 17 304 12.8 15.7 3.67 10.00 6.66 999 1013.4 13.3 13.9 999.0 99.0 99.00
2002 05 14 18 306 13.4 16.5 4.11 8.33 7.09 999 1013.3 13.0 13.8 999.0 99.0 99.00
2002 05 14 19 310 12.8 15.7 4.08 10.00 6.91 999 1013.4 12.9 13.8 999.0 99.0 99.00
2002 05 14 20 306 12.9 15.7 4.12 10.00 7.02 999 1013.0 12.9 13.8 999.0 99.0 99.00
2002 05 14 21 305 12.0 14.7 4.20 10.00 7.04 999 1012.9 13.1 13.7 999.0 99.0 99.00
2002 05 14 22 304 13.1 16.9 3.56 10.00 6.48 999 1012.1 13.1 13.7 999.0 99.0 99.00
2002 05 14 23 299 13.1 15.6 3.64 9.09 6.43 999 1011.6 13.1 13.8 999.0 99.0 99.00
2002 05 15 00 301 13.3 16.3 3.81 9.09 6.66 999 1011.1 13.0 13.8 999.0 99.0 99.00
2002 05 15 01 301 13.3 15.5 4.21 10.00 6.96 999 1010.7 12.8 13.8 999.0 99.0 99.00
2002 05 15 02 306 13.2 15.4 4.14 9.09 6.94 999 1010.5 12.7 13.8 999.0 99.0 99.00
2002 05 15 03 303 12.6 15.5 3.91 10.00 6.81 999 1010.8 12.6 13.8 999.0 99.0 99.00
2002 05 15 04 299 12.0 13.9 3.43 10.00 6.44 999 1011.5 12.7 13.9 999.0 99.0 99.00
2002 05 15 05 308 10.9 13.3 3.51 9.09 6.55 999 1012.2 12.7 14.0 999.0 99.0 99.00
2002 05 15 06 305 11.6 14.1 3.47 9.09 6.51 999 1012.4 12.7 14.0 999.0 99.0 99.00
2002 05 15 07 300 11.6 14.2 3.48 10.00 6.60 999 1012.3 12.8 14.0 999.0 99.0 99.00
2002 05 15 08 304 10.7 13.0 3.66 9.09 6.68 999 1012.2 12.7 14.1 999.0 99.0 99.00
2002 05 15 09 301 12.3 14.5 3.48 9.09 6.71 999 1011.7 12.7 14.1 999.0 99.0 99.00
2002 05 15 10 305 10.9 13.0 3.50 9.09 6.70 999 1011.6 12.7 14.0 999.0 99.0 99.00
2002 05 15 11 305 10.5 13.7 3.22 9.09 6.50 999 1011.8 12.8 14.1 999.0 99.0 99.00
2002 05 15 12 304 9.9 12.8 3.34 9.09 6.46 999 1011.6 12.8 14.1 999.0 99.0 99.00
2002 05 15 13 304 10.5 13.4 3.08 8.33 6.37 999 1011.5 12.4 14.1 999.0 99.0 99.00
2002 05 15 14 314 10.8 12.8 3.02 9.09 6.23 999 1011.9 12.2 14.1 999.0 99.0 99.00
2002 05 15 15 310 11.0 13.9 3.15 8.33 6.44 999 1012.5 12.1 14.0 999.0 99.0 99.00
2002 05 15 16 314 11.6 13.3 3.14 9.09 6.41 999 1012.7 11.9 14.0 999.0 99.0 99.00
2002 05 15 17 310 10.5 12.2 3.41 9.09 6.67 999 1013.2 12.2 14.0 999.0 99.0 99.00
2002 05 15 18 316 10.7 12.7 3.40 9.09 6.50 999 1013.3 12.3 14.1 999.0 99.0 99.00
2002 05 15 19 314 10.1 12.8 3.17 9.09 6.44 999 1013.7 12.4 14.1 999.0 99.0 99.00
2002 05 15 20 316 10.5 12.7 3.25 9.09 6.57 999 1013.8 12.3 14.1 999.0 99.0 99.00
2002 05 15 21 314 10.4 12.7 3.05 9.09 6.65 999 1013.6 12.6 14.1 999.0 99.0 99.00
2002 05 15 22 312 10.0 11.7 2.96 9.09 6.57 999 1013.7 12.7 14.1 999.0 99.0 99.00
2002 05 15 23 316 10.3 12.1 2.86 9.09 6.43 999 1013.4 12.9 14.2 999.0 99.0 99.00
2002 05 16 00 305 9.9 12.2 2.71 10.00 6.32 999 1013.3 12.8 14.3 999.0 99.0 99.00
2002 05 16 01 312 9.7 11.8 2.84 10.00 6.60 999 1013.2 12.7 14.3 999.0 99.0 99.00
2002 05 16 02 304 8.9 11.0 2.80 10.00 6.68 999 1013.1 12.8 14.3 999.0 99.0 99.00
2002 05 16 03 297 9.3 11.5 2.70 9.09 6.44 999 1013.4 12.7 14.3 999.0 99.0 99.00
2002 05 16 04 294 9.0 11.6 2.70 10.00 6.71 999 1013.9 12.5 14.3 999.0 99.0 99.00
2002 05 16 05 312 8.6 10.8 2.41 10.00 6.24 999 1014.4 12.5 14.3 999.0 99.0 99.00
2002 05 16 06 300 7.8 9.9 2.92 11.11 6.95 999 1014.7 12.7 14.3 999.0 99.0 99.00
2002 05 16 07 307 7.9 9.9 2.69 10.00 6.81 999 1014.5 12.8 14.3 999.0 99.0 99.00
2002 05 16 08 304 7.9 10.7 2.52 10.00 6.72 999 1014.5 12.6 14.3 999.0 99.0 99.00
2002 05 16 09 310 7.9 9.4 2.60 10.00 6.83 999 1014.2 12.8 14.3 999.0 99.0 99.00
2002 05 16 10 312 7.8 10.0 2.70 10.00 6.97 999 1013.9 12.8 14.3 999.0 99.0 99.00
2002 05 16 11 303 7.6 9.7 2.63 10.00 6.99 999 1013.7 12.9 14.3 999.0 99.0 99.00
2002 05 16 12 309 7.5 10.1 2.44 10.00 6.70 999 1013.7 12.9 14.3 999.0 99.0 99.00
2002 05 16 13 311 7.6 9.9 2.63 10.00 6.78 999 1013.7 12.7 14.3 999.0 99.0 99.00
2002 05 16 14 310 7.5 9.6 2.45 9.09 6.70 999 1014.1 12.3 14.3 999.0 99.0 99.00
2002 05 16 15 325 6.9 8.7 2.49 10.00 6.95 999 1014.5 12.0 14.3 999.0 99.0 99.00
2002 05 16 16 323 6.8 9.1 2.54 10.00 7.07 999 1014.9 12.1 14.3 999.0 99.0 99.00
2002 05 16 17 325 6.3 7.9 2.36 10.00 6.96 999 1015.6 12.5 14.3 999.0 99.0 99.00
2002 05 16 18 358 6.5 8.4 2.33 10.00 6.60 999 1015.9 12.2 14.3 999.0 99.0 99.00
2002 05 16 19 315 7.0 8.8 2.11 10.00 6.81 999 1016.4 12.5 14.3 999.0 99.0 99.00
2002 05 16 20 307 8.4 10.4 2.24 9.09 6.44 999 1016.3 12.9 14.3 999.0 99.0 99.00
2002 05 16 21 322 8.9 10.4 2.41 10.00 6.50 999 1016.0 12.7 14.3 999.0 99.0 99.00
2002 05 16 22 310 9.9 11.6 2.30 10.00 6.25 999 1015.8 12.8 14.3 999.0 99.0 99.00
2002 05 16 23 309 10.6 12.4 2.21 10.00 5.97 999 1015.4 12.9 14.3 999.0 99.0 99.00
2002 05 17 00 307 10.7 12.1 2.26 9.09 5.84 999 1015.2 13.0 14.3 999.0 99.0 99.00
2002 05 17 01 314 10.2 12.0 2.30 10.00 5.86 999 1015.3 13.0 14.2 999.0 99.0 99.00
2002 05 17 02 313 9.8 11.9 2.40 9.09 5.87 999 1015.2 12.9 14.2 999.0 99.0 99.00
2002 05 17 03 320 9.5 11.9 2.18 10.00 5.68 999 1015.3 12.7 14.2 999.0 99.0 99.00
2002 05 17 04 317 9.4 11.5 2.39 9.09 6.10 999 1015.8 12.5 14.2 999.0 99.0 99.00
2002 05 17 05 320 9.0 11.0 2.46 10.00 6.08 999 1016.0 12.6 14.2 999.0 99.0 99.00
2002 05 17 06 323 9.4 11.9 2.36 10.00 6.21 999 1016.2 12.6 14.2 999.0 99.0 99.00
2002 05 17 07 323 8.6 10.5 2.39 9.09 6.14 999 1015.9 12.6 14.2 999.0 99.0 99.00
2002 05 17 08 317 8.7 10.5 2.28 7.69 5.92 999 1015.6 12.5 14.2 999.0 99.0 99.00
2002 05 17 09 320 7.3 10.3 2.12 9.09 6.06 999 1015.4 12.5 14.2 999.0 99.0 99.00
2002 05 17 10 324 7.7 9.8 2.16 9.09 6.05 999 1015.1 12.4 14.2 999.0 99.0 99.00
2002 05 17 11 321 7.5 9.4 2.17 9.09 6.18 999 1014.8 12.6 14.1 999.0 99.0 99.00
2002 05 17 12 305 7.4 9.5 2.18 10.00 6.23 999 1014.7 12.6 14.2 999.0 99.0 99.00
2002 05 17 13 313 7.2 8.9 2.12 10.00 6.28 999 1014.9 12.5 14.2 999.0 99.0 99.00
2002 05 17 14 314 7.7 9.4 2.24 8.33 6.36 999 1015.2 12.4 14.3 999.0 99.0 99.00
2002 05 17 15 311 7.4 9.2 2.00 9.09 6.29 999 1015.3 12.2 14.3 999.0 99.0 99.00
2002 05 17 16 329 7.1 8.9 2.17 9.09 6.43 999 1015.4 12.2 14.3 999.0 99.0 99.00
2002 05 17 17 322 6.6 8.1 2.21 9.09 6.58 999 1015.5 12.5 14.3 999.0 99.0 99.00
2002 05 17 18 331 6.5 7.8 2.14 9.09 6.70 999 1015.5 12.6 14.4 999.0 99.0 99.00
2002 05 17 19 343 5.5 6.6 2.26 7.69 6.78 999 1015.7 12.5 14.4 999.0 99.0 99.00
2002 05 17 20 322 7.8 9.2 2.16 8.33 6.45 999 1015.5 12.4 14.4 999.0 99.0 99.00
2002 05 17 21 310 7.9 9.3 2.10 8.33 6.21 999 1015.3 12.6 14.4 999.0 99.0 99.00
2002 05 17 22 312 8.3 10.2 2.05 9.09 6.32 999 1014.6 12.6 14.4 999.0 99.0 99.00
2002 05 17 23 318 8.9 10.5 2.14 9.09 6.42 999 1013.8 12.6 14.4 999.0 99.0 99.00
2002 05 18 00 316 9.1 11.0 2.20 8.33 6.12 999 1013.7 12.5 14.4 999.0 99.0 99.00
2002 05 18 01 325 8.8 10.7 2.14 9.09 6.04 999 1013.6 12.7 14.3 999.0 99.0 99.00
2002 05 18 02 320 8.5 10.2 2.23 8.33 5.91 999 1013.7 12.7 14.1 999.0 99.0 99.00
2002 05 18 03 316 8.3 9.7 2.11 8.33 5.94 999 1013.7 12.7 14.0 999.0 99.0 99.00
2002 05 18 04 320 7.2 8.4 2.11 8.33 6.04 999 1013.9 12.6 14.0 999.0 99.0 99.00
2002 05 18 05 321 7.2 9.1 2.10 8.33 6.20 999 1014.3 12.6 14.0 999.0 99.0 99.00
2002 05 18 06 315 7.3 9.6 2.26 14.29 6.46 999 1014.4 12.6 14.0 999.0 99.0 99.00
2002 05 18 07 317 7.2 8.6 2.04 8.33 6.31 999 1014.0 12.6 14.0 999.0 99.0 99.00
2002 05 18 08 326 7.3 9.7 1.96 9.09 6.12 999 1013.7 12.6 14.0 999.0 99.0 99.00
2002 05 18 09 302 7.9 9.9 2.00 8.33 6.25 999 1013.3 12.8 14.0 999.0 99.0 99.00
2002 05 18 10 316 7.8 9.2 1.95 8.33 5.87 999 1012.9 12.5 14.0 999.0 99.0 99.00
2002 05 18 11 314 8.8 10.4 2.06 8.33 6.04 999 1012.6 12.6 14.0 999.0 99.0 99.00
2002 05 18 12 318 9.1 11.1 1.83 8.33 5.61 999 1012.7 12.7 13.9 999.0 99.0 99.00
2002 05 18 13 320 8.5 10.2 1.97 8.33 5.73 999 1013.2 12.5 13.8 999.0 99.0 99.00
2002 05 18 14 318 8.7 10.7 1.85 7.69 5.57 999 1013.7 12.2 13.7 999.0 99.0 99.00
2002 05 18 15 315 8.4 10.8 2.05 8.33 6.07 999 1013.9 11.7 13.5 999.0 99.0 99.00
2002 05 18 16 320 7.6 9.1 1.93 8.33 5.94 999 1014.2 11.8 13.6 999.0 99.0 99.00
2002 05 18 17 313 7.6 9.2 1.85 8.33 5.92 999 1014.5 11.7 13.6 999.0 99.0 99.00
2002 05 18 18 312 5.9 6.8 1.71 14.29 6.13 999 1015.0 12.0 13.5 999.0 99.0 99.00
2002 05 18 19 320 8.0 9.2 1.74 8.33 6.00 999 1015.0 11.9 13.5 999.0 99.0 99.00
2002 05 18 20 320 7.5 8.8 1.66 8.33 5.77 999 1014.6 11.9 13.4 999.0 99.0 99.00
2002 05 18 21 324 7.3 8.6 1.74 8.33 6.09 999 1014.4 12.2 13.4 999.0 99.0 99.00
2002 05 18 22 316 7.6 8.7 1.71 8.33 5.98 999 1014.3 12.4 13.3 999.0 99.0 99.00
2002 05 18 23 318 6.9 8.2 1.59 8.33 5.65 999 1014.1 12.4 13.3 999.0 99.0 99.00
2002 05 19 00 314 6.6 7.9 1.79 7.69 5.96 999 1013.6 12.5 13.2 999.0 99.0 99.00
2002 05 19 01 318 7.9 9.4 1.60 8.33 5.86 999 1013.6 12.4 13.2 999.0 99.0 99.00
2002 05 19 02 318 7.9 9.3 1.50 12.50 5.73 999 1013.5 12.5 13.7 999.0 99.0 99.00
2002 05 19 03 307 8.1 9.4 1.47 12.50 5.54 999 1013.5 12.7 13.8 999.0 99.0 99.00
2002 05 19 04 315 7.7 9.1 1.65 12.50 6.20 999 1013.5 12.8 13.9 999.0 99.0 99.00
2002 05 19 05 322 8.0 9.1 1.60 7.69 5.64 999 1013.8 12.7 13.9 999.0 99.0 99.00
2002 05 19 06 320 7.5 8.9 1.66 7.69 5.83 999 1014.1 12.7 13.9 999.0 99.0 99.00
2002 05 19 07 318 7.4 8.8 1.55 7.69 5.74 999 1013.8 12.7 13.9 999.0 99.0 99.00
2002 05 19 08 327 6.9 8.2 1.65 14.29 6.16 999 1013.4 12.5 13.9 999.0 99.0 99.00
2002 05 19 09 309 6.9 9.0 1.65 12.50 6.30 999 1013.4 12.7 13.9 999.0 99.0 99.00
2002 05 19 10 315 6.8 8.5 1.75 12.50 6.53 999 1013.1 12.7 14.0 999.0 99.0 99.00
2002 05 19 11 316 7.6 8.7 1.93 12.50 6.48 999 1012.8 12.7 14.1 999.0 99.0 99.00
2002 05 19 12 307 7.2 9.2 1.83 12.50 6.51 999 1013.0 12.8 14.1 999.0 99.0 99.00
2002 05 19 13 308 7.4 8.6 2.00 12.50 6.98 999 1013.2 12.9 14.1 999.0 99.0 99.00
2002 05 19 14 317 7.0 8.2 1.94 12.50 6.69 999 1013.5 13.1 14.0 999.0 99.0 99.00
2002 05 19 15 316 7.4 8.6 1.89 12.50 6.57 999 1014.0 13.1 14.2 999.0 99.0 99.00
2002 05 19 16 317 7.4 8.6 1.95 12.50 6.64 999 1014.5 13.1 14.2 999.0 99.0 99.00
2002 05 19 17 318 7.0 8.1 1.82 12.50 6.66 999 1014.8 13.2 14.2 999.0 99.0 99.00
2002 05 19 18 323 5.6 6.6 2.09 12.50 7.26 999 1015.0 13.1 13.8 999.0 99.0 99.00
2002 05 19 19 313 5.3 6.4 1.76 12.50 6.69 999 1015.3 13.0 14.0 999.0 99.0 99.00
2002 05 19 20 290 5.4 6.4 1.96 12.50 7.26 999 1015.4 13.0 13.7 999.0 99.0 99.00
2002 05 19 21 281 4.9 5.8 1.93 12.50 7.68 999 1015.2 13.0 13.5 999.0 99.0 99.00
2002 05 19 22 279 6.0 7.2 1.91 12.50 7.62 999 1015.1 13.4 13.4 999.0 99.0 99.00
2002 05 19 23 279 6.2 7.4 2.11 11.11 7.60 999 1015.2 13.6 13.4 999.0 99.0 99.00
2002 05 20 00 273 6.2 7.1 1.74 12.50 6.69 999 1014.8 13.3 13.3 999.0 99.0 99.00
2002 05 20 01 264 6.2 7.6 1.76 11.11 6.74 999 1015.2 13.3 13.2 999.0 99.0 99.00
2002 05 20 02 278 5.0 6.0 1.92 12.50 7.59 999 1015.3 13.4 13.2 999.0 99.0 99.00
2002 05 20 03 274 3.7 4.3 1.69 12.50 7.14 999 1015.5 13.5 13.2 999.0 99.0 99.00
2002 05 20 04 269 4.1 4.6 1.78 11.11 7.69 999 1016.1 13.6 13.2 999.0 99.0 99.00
2002 05 20 05 277 4.7 7.0 1.86 11.11 8.14 999 1016.5 13.6 13.2 999.0 99.0 99.00
2002 05 20 06 274 3.8 5.3 1.65 11.11 7.83 999 1016.8 13.9 13.2 999.0 99.0 99.00
2002 05 20 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 05 20 08 253 3.4 4.3 1.72 11.11 8.50 999 1016.5 13.9 13.2 999.0 99.0 99.00
2002 05 20 09 249 2.4 2.7 1.31 12.50 8.10 999 1015.9 13.9 13.2 999.0 99.0 99.00
2002 05 20 10 251 2.7 4.2 1.31 12.50 7.87 999 1015.5 13.5 13.2 999.0 99.0 99.00
2002 05 20 11 216 2.4 2.9 1.49 11.11 8.24 999 1015.4 14.0 13.1 999.0 99.0 99.00
2002 05 20 12 225 3.3 4.5 1.42 11.11 8.38 999 1015.4 13.7 13.1 999.0 99.0 99.00
2002 05 20 13 220 1.4 1.6 1.36 11.11 8.42 999 1015.6 13.3 13.1 999.0 99.0 99.00
2002 05 20 14 173 1.8 2.2 1.24 12.50 8.09 999 1016.1 13.6 13.1 999.0 99.0 99.00
2002 05 20 15 196 2.5 3.1 1.43 11.11 9.17 999 1016.7 13.9 13.2 999.0 99.0 99.00
2002 05 20 16 201 3.3 3.7 1.31 11.11 8.83 999 1017.4 14.3 13.2 999.0 99.0 99.00
2002 05 20 17 254 3.2 4.4 1.23 12.50 8.82 999 1017.9 14.3 13.4 999.0 99.0 99.00
2002 05 20 18 263 3.0 3.4 1.22 12.50 8.77 999 1018.5 14.2 13.5 999.0 99.0 99.00
2002 05 20 19 263 2.9 4.0 1.46 14.29 9.93 999 1018.9 14.4 14.0 999.0 99.0 99.00
2002 05 20 20 257 2.8 3.3 1.58 11.11 9.81 999 1018.7 14.5 14.0 999.0 99.0 99.00
2002 05 20 21 258 2.8 3.4 1.55 12.50 9.90 999 1018.7 14.6 14.4 999.0 99.0 99.00
2002 05 20 22 272 3.8 4.5 1.72 12.50 9.93 999 1018.7 14.8 14.4 999.0 99.0 99.00
2002 05 20 23 266 3.1 3.7 2.00 12.50 10.47 999 1018.4 14.8 14.1 999.0 99.0 99.00
2002 05 21 00 246 3.9 4.7 1.66 14.29 9.38 999 1018.3 14.6 14.1 999.0 99.0 99.00
2002 05 21 01 266 4.2 4.9 1.94 12.50 9.79 999 1018.2 14.6 13.9 999.0 99.0 99.00
2002 05 21 02 284 5.0 5.9 2.18 12.50 10.24 999 1018.4 14.6 13.8 999.0 99.0 99.00
2002 05 21 03 287 5.9 7.1 2.34 12.50 10.14 999 1018.9 14.2 13.6 999.0 99.0 99.00
2002 05 21 04 289 5.3 7.2 2.33 12.50 9.82 999 1019.3 14.1 13.5 999.0 99.0 99.00
2002 05 21 05 286 6.6 7.9 2.05 12.50 8.82 999 1019.7 14.1 13.7 999.0 99.0 99.00
