YY MM DD hh WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS
1999 08 29 04 296 8.7 10.2 99.00 99.00 99.00 999 1010.9 15.2 17.1 13.8 99.0
1999 08 29 05 300 9.7 11.1 1.88 6.25 5.41 999 1011.5 14.8 17.0 13.5 99.0
1999 08 29 06 309 9.7 11.5 1.99 6.25 5.48 999 1011.5 15.0 17.0 13.6 99.0
1999 08 29 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 08 29 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 08 29 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 08 29 10 311 7.6 9.5 2.10 7.14 5.58 999 1011.6 15.0 17.0 14.0 99.0
1999 08 29 11 304 8.1 9.8 2.14 6.67 5.80 999 1011.5 15.0 17.0 13.9 99.0
1999 08 29 12 316 9.5 11.1 2.00 6.67 5.66 999 9999.0 999.0 17.0 999.0 99.0
1999 08 29 13 313 9.0 11.3 2.08 7.14 5.65 999 1011.0 15.3 17.0 13.8 99.0
1999 08 29 14 321 7.6 9.1 1.95 7.14 5.60 999 1012.0 15.1 17.0 13.5 99.0
1999 08 29 15 306 8.1 9.6 1.93 7.69 5.82 999 1011.9 15.0 17.0 13.5 99.0
1999 08 29 16 310 7.7 99.0 99.00 99.00 99.00 999 9999.0 14.9 999.0 13.4 99.0
1999 08 29 17 306 7.0 8.2 1.84 7.69 5.84 999 1012.9 15.0 17.1 13.6 99.0
1999 08 29 18 310 7.6 9.2 1.98 7.69 5.97 999 1012.8 15.2 17.1 13.7 99.0
1999 08 29 19 313 7.2 8.5 1.91 7.14 5.74 999 1013.1 15.2 17.1 13.6 99.0
1999 08 29 20 311 7.6 9.1 2.25 7.69 6.10 999 1012.6 15.2 17.1 13.6 99.0
1999 08 29 21 315 7.3 9.1 2.09 8.33 6.00 999 1012.4 15.4 17.1 13.7 99.0
1999 08 29 22 318 7.6 9.1 2.15 7.69 6.07 999 1011.9 15.5 17.1 13.8 99.0
1999 08 29 23 305 8.5 10.0 2.05 7.69 5.80 999 1011.0 15.5 17.1 14.0 99.0
1999 08 30 00 313 8.2 9.7 2.17 7.69 6.13 999 1011.2 15.4 17.1 14.0 99.0
1999 08 30 01 307 8.8 11.5 2.09 7.69 6.12 999 1011.1 15.4 17.1 14.0 99.0
1999 08 30 02 311 9.1 11.6 2.08 7.69 5.87 999 1011.1 15.4 17.2 14.1 99.0
1999 08 30 03 302 9.6 11.3 2.01 7.69 5.48 999 1011.3 15.5 17.2 14.1 99.0
1999 08 30 04 302 8.7 10.0 2.29 8.33 5.99 999 1011.9 15.3 17.2 14.2 99.0
1999 08 30 05 304 8.7 10.9 2.29 8.33 5.78 999 1012.3 15.3 17.2 14.1 99.0
1999 08 30 06 308 8.1 10.4 2.33 7.69 5.92 999 1012.5 15.1 17.2 14.0 99.0
1999 08 30 07 309 7.8 9.5 2.40 8.33 5.97 999 1012.7 15.3 17.2 14.0 99.0
1999 08 30 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 08 30 09 318 7.3 8.9 2.67 7.69 6.29 999 1013.3 15.4 17.2 13.9 99.0
1999 08 30 10 312 7.5 9.3 2.69 7.69 6.28 999 1012.9 15.4 17.2 14.0 99.0
1999 08 30 11 312 9.1 11.1 99.00 99.00 99.00 999 1012.7 15.2 17.2 13.9 99.0
1999 08 30 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 08 30 13 305 10.7 12.5 2.57 7.14 5.88 999 1012.5 15.2 17.2 14.1 99.0
1999 08 30 14 316 10.8 12.7 2.62 8.33 5.79 999 1013.4 15.0 17.1 13.7 99.0
1999 08 30 15 316 10.4 12.8 99.00 99.00 99.00 999 1013.6 15.4 17.1 14.0 99.0
1999 08 30 16 319 10.0 12.0 2.31 7.14 5.73 999 1014.1 15.4 17.2 14.0 99.0
1999 08 30 17 315 10.9 13.0 99.00 99.00 99.00 999 1014.5 15.4 17.2 13.8 99.0
1999 08 30 18 321 9.8 12.2 2.47 7.14 5.83 999 1014.8 15.7 17.2 14.0 99.0
1999 08 30 19 314 10.1 12.2 2.56 7.69 5.96 999 1014.6 15.8 17.2 13.8 99.0
1999 08 30 20 314 9.2 11.6 2.35 8.33 5.88 999 1014.7 16.0 17.2 13.7 99.0
1999 08 30 21 320 9.6 11.7 2.67 6.67 6.06 999 1014.4 16.2 17.2 13.9 99.0
1999 08 30 22 316 8.5 10.0 2.39 7.69 6.05 999 1013.8 16.5 17.2 14.1 99.0
1999 08 30 23 315 9.2 10.9 2.25 7.69 5.83 999 1013.1 16.8 17.3 13.8 99.0
1999 08 31 00 312 9.2 11.2 2.52 7.69 6.06 999 1012.8 17.0 17.3 13.5 99.0
1999 08 31 01 310 9.7 12.5 2.42 7.69 6.02 999 1012.5 17.1 17.2 13.4 99.0
1999 08 31 02 313 11.5 13.6 2.52 7.69 5.72 999 1012.1 17.0 17.2 12.9 99.0
1999 08 31 03 314 11.5 14.2 99.00 99.00 99.00 999 1012.3 16.8 17.1 12.9 99.0
1999 08 31 04 313 12.1 15.0 99.00 99.00 99.00 999 1012.6 16.7 17.1 12.5 99.0
1999 08 31 05 311 10.6 12.6 2.91 7.69 6.06 999 1013.2 16.6 17.1 12.4 99.0
1999 08 31 06 310 10.2 11.9 3.14 7.69 6.13 999 1013.3 16.4 16.9 12.4 99.0
1999 08 31 07 310 10.7 13.3 3.05 7.69 6.30 999 1013.1 16.2 16.9 12.4 99.0
1999 08 31 08 306 8.9 12.6 3.12 8.33 6.38 999 1013.6 16.0 16.8 12.5 99.0
1999 08 31 09 299 9.6 11.5 3.03 8.33 6.26 999 1013.0 15.9 16.8 12.5 99.0
1999 08 31 10 292 9.8 12.2 3.03 9.09 6.42 999 1012.4 15.9 16.8 12.5 99.0
1999 08 31 11 298 9.3 11.2 3.09 8.33 6.60 999 1012.1 15.9 16.8 12.7 99.0
1999 08 31 12 293 9.5 99.0 99.00 99.00 99.00 999 9999.0 15.8 999.0 999.0 99.0
1999 08 31 13 293 10.0 11.7 3.17 9.09 6.88 999 1011.4 15.6 16.8 12.7 99.0
1999 08 31 14 295 9.5 11.5 2.91 10.00 6.68 999 1012.0 15.6 16.8 12.8 99.0
1999 08 31 15 299 9.2 10.9 99.00 99.00 99.00 999 1012.3 15.6 16.7 12.8 99.0
1999 08 31 16 298 8.7 10.7 2.87 10.00 7.07 999 1012.3 15.7 16.8 13.1 99.0
1999 08 31 17 304 8.3 9.8 2.54 10.00 6.57 999 1012.7 15.7 16.9 13.4 99.0
1999 08 31 18 307 7.8 9.3 2.63 9.09 6.85 999 1012.8 15.9 17.0 13.7 99.0
1999 08 31 19 302 7.0 8.3 2.69 10.00 6.79 999 1012.9 16.0 17.1 13.8 99.0
1999 08 31 20 300 7.5 9.2 2.80 10.00 6.97 999 1012.5 16.0 17.2 14.2 99.0
1999 08 31 21 305 6.6 8.6 2.97 9.09 6.98 999 1012.4 16.1 17.2 14.3 99.0
1999 08 31 22 305 7.3 8.7 2.54 10.00 6.90 999 1011.8 16.3 17.2 14.4 99.0
1999 08 31 23 306 7.5 9.0 2.52 10.00 6.84 999 1011.5 16.2 17.3 14.3 99.0
1999 09 01 00 298 7.5 9.1 2.53 10.00 6.75 999 1011.3 16.3 17.3 14.0 99.0
1999 09 01 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 03 303 9.7 11.7 2.46 10.00 6.83 999 1010.6 16.3 17.0 13.1 99.0
1999 09 01 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 11 301 9.9 13.0 3.45 10.00 6.67 999 1010.7 15.3 16.4 12.3 99.0
1999 09 01 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 17 293 10.4 12.3 2.73 10.00 6.27 999 1011.7 15.0 16.5 12.0 99.0
1999 09 01 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 19 300 9.4 11.4 2.84 10.00 6.54 999 1012.2 15.3 16.6 12.2 99.0
1999 09 01 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 01 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 00 312 10.0 11.9 2.71 10.00 6.20 999 1011.2 15.9 16.6 13.0 99.0
1999 09 02 01 307 9.0 10.9 2.86 10.00 6.51 999 1011.3 16.1 16.7 13.4 99.0
1999 09 02 02 308 8.2 10.1 2.21 10.00 6.12 999 1011.4 16.2 16.7 13.5 99.0
1999 09 02 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 05 299 8.0 9.9 2.14 9.09 6.12 999 1012.0 16.1 16.6 13.3 99.0
1999 09 02 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 07 293 7.9 9.4 2.09 9.09 6.47 999 1011.9 15.9 16.5 13.3 99.0
1999 09 02 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 10 301 7.5 9.1 1.99 9.09 5.88 999 1011.9 15.7 16.4 12.0 99.0
1999 09 02 11 312 7.0 8.6 1.90 8.33 5.73 999 1011.9 15.5 16.4 11.7 99.0
1999 09 02 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 14 302 6.2 8.4 1.81 8.33 5.73 999 1012.3 15.6 16.4 11.9 99.0
1999 09 02 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 16 304 6.6 8.5 1.50 9.09 5.74 999 1013.0 15.7 16.5 12.1 99.0
1999 09 02 17 299 6.2 7.3 1.44 9.09 6.02 999 1013.3 15.7 16.5 11.9 99.0
1999 09 02 18 304 6.2 7.5 1.49 20.00 6.20 999 1013.5 15.9 16.5 12.3 99.0
1999 09 02 19 310 4.8 5.6 1.48 20.00 6.18 999 1013.4 16.0 16.7 12.0 99.0
1999 09 02 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 02 21 302 7.0 8.2 1.47 20.00 6.43 999 1012.7 16.0 16.8 12.3 99.0
1999 09 02 22 302 6.9 8.4 1.48 9.09 6.05 999 1012.5 16.0 16.8 12.0 99.0
1999 09 02 23 305 5.9 7.3 1.53 20.00 6.68 999 1012.0 16.0 16.9 12.6 99.0
1999 09 03 00 304 6.8 7.7 1.65 9.09 6.55 999 1011.6 16.0 16.9 12.9 99.0
1999 09 03 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 02 298 5.8 7.1 99.00 99.00 99.00 999 1012.1 16.2 16.9 13.8 99.0
1999 09 03 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 09 307 5.6 7.2 1.51 16.67 6.98 999 1012.7 16.4 17.1 14.2 99.0
1999 09 03 10 313 4.3 5.8 1.64 16.67 7.56 999 1012.7 16.2 17.1 14.3 99.0
1999 09 03 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 13 311 4.4 6.0 1.45 16.67 7.35 999 1012.6 16.4 17.1 15.0 99.0
1999 09 03 14 310 4.5 5.6 1.50 16.67 7.61 999 1013.0 16.6 17.1 14.0 99.0
1999 09 03 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 16 323 2.4 3.1 1.57 16.67 8.65 999 1013.4 16.8 17.1 14.5 99.0
1999 09 03 17 299 2.5 3.2 1.66 16.67 9.34 999 1013.8 16.8 17.2 14.3 99.0
1999 09 03 18 322 5.1 6.0 1.71 16.67 9.49 999 1013.9 16.6 17.3 14.2 99.0
1999 09 03 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 03 20 322 3.9 4.6 1.60 16.67 9.07 999 1013.5 16.4 17.4 14.0 99.0
1999 09 03 21 312 4.4 5.4 1.65 9.09 8.71 999 1013.3 16.3 17.5 13.8 99.0
1999 09 03 22 305 4.7 5.4 1.72 16.67 8.85 999 1012.9 16.4 17.6 13.4 99.0
1999 09 03 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 00 309 5.4 6.3 1.91 16.67 8.21 999 1011.8 16.4 17.4 13.6 99.0
1999 09 04 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 02 298 5.6 7.1 1.74 16.67 7.78 999 1011.5 16.3 17.4 12.6 99.0
1999 09 04 03 293 6.3 8.2 1.69 10.00 7.55 999 1011.5 16.5 17.3 12.7 99.0
1999 09 04 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 05 297 6.6 7.9 1.81 16.67 7.97 999 1012.2 16.4 17.3 12.6 99.0
1999 09 04 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 08 305 6.7 8.0 1.77 16.67 7.73 999 1011.9 15.9 17.2 12.5 99.0
1999 09 04 09 294 5.6 6.6 1.84 16.67 7.51 999 1011.9 16.0 17.2 12.6 99.0
1999 09 04 10 311 5.8 7.7 1.75 10.00 7.58 999 1011.5 15.9 17.2 12.9 99.0
1999 09 04 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 16 303 4.2 5.6 1.79 16.67 8.20 999 1013.0 15.7 17.1 12.0 99.0
1999 09 04 17 302 3.9 5.1 1.76 16.67 7.95 999 1013.3 15.9 17.1 11.9 99.0
1999 09 04 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 19 310 4.5 5.4 1.67 16.67 7.85 999 1013.2 16.0 17.2 11.2 99.0
1999 09 04 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 21 299 4.1 5.2 1.78 16.67 8.57 999 1012.6 16.2 17.2 11.8 99.0
1999 09 04 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 04 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 02 310 5.0 6.1 1.74 14.29 7.13 999 1010.3 15.9 17.2 12.5 99.0
1999 09 05 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 04 294 4.4 5.7 1.59 16.67 7.29 999 1011.3 15.8 17.1 11.9 99.0
1999 09 05 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 08 310 3.3 4.6 1.65 16.67 8.10 999 1011.7 15.7 17.1 12.2 99.0
1999 09 05 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 18 306 1.6 2.3 1.67 16.67 8.71 999 1013.5 16.3 17.1 12.5 99.0
1999 09 05 19 321 1.0 1.6 1.48 14.29 8.70 999 1013.5 16.4 17.7 12.7 99.0
1999 09 05 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 05 22 334 2.6 3.8 1.66 10.00 9.06 999 1012.1 16.4 18.3 13.2 99.0
1999 09 05 23 322 2.7 3.8 1.58 14.29 8.68 999 1011.5 16.3 18.3 13.3 99.0
1999 09 06 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 01 273 2.5 3.3 1.49 11.11 8.24 999 1011.4 16.6 18.2 12.6 99.0
1999 09 06 02 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 04 265 2.6 3.7 1.43 10.00 8.19 999 1012.0 16.5 18.0 12.7 99.0
1999 09 06 05 252 2.1 3.6 1.33 9.09 8.20 999 1012.3 16.5 18.0 12.5 99.0
1999 09 06 06 306 2.9 4.7 1.50 14.29 8.68 999 1012.5 16.5 18.0 12.5 99.0
1999 09 06 07 280 1.2 2.6 1.35 9.09 8.36 999 1012.4 16.4 18.0 12.5 99.0
1999 09 06 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 09 268 0.8 1.4 1.30 9.09 8.34 999 1012.1 16.3 18.1 12.6 99.0
1999 09 06 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 11 191 2.3 3.5 1.37 14.29 8.63 999 1011.7 16.2 18.1 12.4 99.0
1999 09 06 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 13 226 1.2 2.2 1.33 10.00 8.17 999 1011.4 16.0 18.1 12.2 99.0
1999 09 06 14 291 2.0 3.6 1.28 10.00 8.43 999 1011.8 16.1 18.1 12.4 99.0
1999 09 06 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 16 162 0.3 1.3 1.12 9.09 7.82 999 1012.8 16.1 18.1 11.8 99.0
1999 09 06 17 180 0.1 0.5 1.16 14.29 8.27 999 1012.9 16.3 18.1 11.7 99.0
1999 09 06 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 19 305 0.8 1.3 1.26 14.29 8.35 999 1012.8 16.5 18.4 12.0 99.0
1999 09 06 20 262 0.6 2.8 1.31 8.33 8.35 999 1012.5 16.8 18.8 11.7 99.0
1999 09 06 21 265 1.7 2.7 1.30 12.50 8.19 999 1012.0 16.8 19.1 11.6 99.0
1999 09 06 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 06 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 07 00 267 3.1 3.7 1.44 8.33 8.14 999 1011.1 17.1 19.0 11.8 99.0
1999 09 07 01 260 2.4 3.3 1.49 14.29 8.62 999 1011.0 17.3 18.7 11.9 99.0
1999 09 07 02 263 2.6 3.6 1.48 14.29 8.12 999 1010.8 17.2 18.6 12.1 99.0
1999 09 07 03 272 2.4 3.2 1.42 9.09 8.03 999 1010.9 17.0 18.6 12.2 99.0
1999 09 07 04 283 1.9 2.6 1.37 10.00 7.77 999 1011.3 17.0 18.4 12.3 99.0
1999 09 07 05 281 1.7 2.1 1.53 9.09 8.28 999 1011.9 17.0 18.4 12.4 99.0
1999 09 07 06 277 0.9 1.4 1.45 9.09 8.08 999 1012.3 16.9 18.4 12.5 99.0
1999 09 07 07 302 0.9 1.5 1.59 9.09 8.12 999 1012.5 16.9 18.3 12.6 99.0
1999 09 07 08 349 0.6 1.3 1.48 10.00 8.04 999 1012.4 16.8 18.3 12.8 99.0
1999 09 07 09 48 0.2 1.0 1.52 9.09 8.35 999 1012.2 16.7 18.2 13.0 99.0
1999 09 07 10 180 1.2 1.9 1.38 8.33 8.26 999 1012.1 16.7 18.3 13.1 99.0
1999 09 07 11 224 0.4 1.2 1.64 10.00 8.47 999 1011.7 16.7 18.3 12.8 99.0
1999 09 07 12 237 0.9 1.5 1.57 9.09 8.34 999 1011.7 16.7 18.2 12.8 99.0
1999 09 07 13 254 0.5 1.1 1.63 9.09 8.26 999 1011.9 16.7 18.2 12.8 99.0
1999 09 07 14 278 1.0 1.6 1.61 9.09 8.06 999 1012.3 16.7 18.2 12.8 99.0
1999 09 07 15 296 1.3 2.0 1.64 9.09 8.19 999 1012.6 16.9 18.2 12.7 99.0
1999 09 07 16 29 1.7 2.2 1.72 10.00 8.27 999 1012.7 17.0 18.2 13.8 99.0
1999 09 07 17 29 1.7 2.3 1.89 9.09 8.31 999 1013.1 16.6 18.4 13.8 99.0
1999 09 07 18 359 1.1 1.7 1.60 9.09 7.99 999 1013.4 16.6 18.7 13.7 99.0
1999 09 07 19 9 0.7 1.6 1.89 9.09 8.15 999 1013.5 16.7 19.0 13.7 99.0
1999 09 07 20 293 0.7 1.4 1.79 9.09 7.99 999 1013.1 16.9 19.0 13.9 99.0
1999 09 07 21 244 1.0 1.6 1.78 14.29 9.03 999 1012.9 17.4 19.2 14.1 99.0
1999 09 07 22 282 3.3 4.1 1.60 9.09 8.28 999 1012.3 17.9 20.2 13.6 99.0
1999 09 07 23 268 3.8 4.9 1.55 14.29 8.37 999 1011.7 18.0 20.1 13.8 99.0
1999 09 08 00 264 4.5 5.5 1.75 14.29 8.96 999 1011.5 18.3 20.1 14.0 99.0
1999 09 08 01 274 5.0 6.0 1.76 14.29 8.70 999 1011.4 18.2 19.5 13.9 99.0
1999 09 08 02 274 5.4 6.4 1.80 14.29 8.58 999 1011.2 18.2 18.9 14.6 99.0
1999 09 08 03 283 5.4 6.5 2.32 14.29 9.21 999 1011.3 18.0 18.7 14.6 99.0
1999 09 08 04 295 4.6 5.6 2.12 14.29 8.82 999 1011.9 18.0 18.6 14.9 99.0
1999 09 08 05 295 4.5 5.5 1.98 12.50 8.73 999 1012.3 18.0 18.6 15.1 99.0
1999 09 08 06 306 3.8 4.8 2.17 12.50 9.00 999 1012.7 17.9 18.6 15.2 99.0
1999 09 08 07 314 2.7 3.7 2.06 12.50 9.17 999 1013.1 17.7 18.5 14.8 99.0
1999 09 08 08 310 2.9 3.9 1.90 12.50 8.98 999 1012.9 17.6 18.4 14.8 99.0
1999 09 08 09 300 2.6 3.3 1.99 12.50 9.35 999 1012.9 17.5 18.4 14.7 99.0
1999 09 08 10 293 3.1 4.2 1.87 12.50 9.03 999 1012.4 17.6 18.3 14.3 99.0
1999 09 08 11 282 3.7 4.7 1.98 11.11 9.43 999 1012.0 17.5 18.3 14.3 99.0
1999 09 08 12 271 4.0 4.9 2.01 11.11 9.64 999 1011.7 17.4 18.3 14.7 99.0
1999 09 08 13 271 3.9 4.7 2.14 11.11 9.82 999 1011.8 17.5 18.3 15.2 99.0
1999 09 08 14 270 4.2 5.2 1.84 12.50 9.22 999 1012.0 17.4 18.3 15.3 99.0
1999 09 08 15 275 4.2 5.1 2.03 12.50 9.35 999 1012.6 17.6 18.3 15.3 99.0
1999 09 08 16 285 4.1 4.8 1.97 12.50 9.17 999 1012.7 17.6 18.3 15.3 99.0
1999 09 08 17 293 4.2 5.2 2.21 11.11 9.26 999 1013.2 17.7 18.4 15.3 99.0
1999 09 08 18 287 4.9 5.9 2.13 12.50 8.87 999 1013.1 17.7 18.5 15.5 99.0
1999 09 08 19 281 5.3 6.9 2.30 12.50 9.32 999 1013.4 17.9 18.6 15.4 99.0
1999 09 08 20 294 5.0 5.9 1.96 11.11 8.45 999 1013.2 18.0 18.7 15.3 99.0
1999 09 08 21 288 4.8 5.8 1.70 11.11 8.03 999 1013.0 18.0 18.8 15.1 99.0
